game_identifier,value_model,sampling_weight,residual_approximator,configuration,count,median,mean,std
CaliforniaHousingLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=200)",2,0.008756604120779431,0.008756604120779431,0.012267516491058362
CaliforniaHousingLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=50)",2,0.00875648245397023,0.00875648245397023,0.012278516802920667
CaliforniaHousingLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=100)",2,0.008773331678614271,0.008773331678614271,0.012291553551408907
CaliforniaHousingLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=200)",2,0.008756604120779431,0.008756604120779431,0.012267516491058362
CaliforniaHousingLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=50)",2,0.00875648245397023,0.00875648245397023,0.012278516802920667
CaliforniaHousingLocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=100),2,0.008773331678614271,0.008773331678614271,0.012291553551408907
CaliforniaHousingLocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=200),2,0.008756604120779431,0.008756604120779431,0.012267516491058362
CaliforniaHousingLocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=50),2,0.00875648245397023,0.00875648245397023,0.012278516802920667
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=100)",2,0.008525497569912902,0.008525497569912902,0.012037993890463398
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=200)",2,0.00852438717588136,0.00852438717588136,0.012037158241543913
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=50)",2,0.008496027077551021,0.008496027077551021,0.012001703313285565
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=100)",2,0.008525497569912902,0.008525497569912902,0.012037993890463398
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=200)",2,0.00852438717588136,0.00852438717588136,0.012037158241543913
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=50)",2,0.008496027077551021,0.008496027077551021,0.012001703313285565
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=100),2,0.008525497569912902,0.008525497569912902,0.012037993890463398
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=200),2,0.00852438717588136,0.00852438717588136,0.012037158241543913
CaliforniaHousingLocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=50),2,0.008496027077551021,0.008496027077551021,0.012001703313285565
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=100)",2,0.008574978960393456,0.008574978960393456,0.012093859261212153
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=200)",2,0.00857926169183126,0.00857926169183126,0.012093905630669735
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=50)",2,0.008548253312425915,0.008548253312425915,0.012055196843501514
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=100)",2,0.008574978960393456,0.008574978960393456,0.012093859261212153
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=200)",2,0.00857926169183126,0.00857926169183126,0.012093905630669735
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=50)",2,0.008548253312425915,0.008548253312425915,0.012055196843501514
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=100),2,0.008574978960393456,0.008574978960393456,0.012093859261212153
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=200),2,0.00857926169183126,0.00857926169183126,0.012093905630669735
CaliforniaHousingLocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=50),2,0.008548253312425915,0.008548253312425915,0.012055196843501514
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=100)",2,0.00888793830860716,0.00888793830860716,0.012467252473554775
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=200)",2,0.00888793910126371,0.00888793910126371,0.012467253643815717
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=50)",2,0.008887935329739131,0.008887935329739131,0.012467248299677576
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=100)",2,0.00888793830860716,0.00888793830860716,0.012467252473554775
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=200)",2,0.00888793910126371,0.00888793910126371,0.012467253643815717
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=50)",2,0.008887935329739131,0.008887935329739131,0.012467248299677576
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=100),2,0.008862430902647737,0.008862430902647737,0.012424614439742706
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=200),2,0.00886243170661285,0.00886243170661285,0.01242461562803167
CaliforniaHousingLocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=50),2,0.008862428757315003,0.008862428757315003,0.012424611418925306
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=100)",2,0.008869718170725818,0.008869718170725818,0.012441236692049062
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=200)",2,0.008869718473074837,0.008869718473074837,0.012441236906395585
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=50)",2,0.008869715740311122,0.008869715740311122,0.012441233822461102
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=100)",2,0.008869718170725818,0.008869718170725818,0.012441236692049062
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=200)",2,0.008869718473074837,0.008869718473074837,0.012441236906395585
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=50)",2,0.008869715740311122,0.008869715740311122,0.012441233822461102
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=100),2,0.008822664405448667,0.008822664405448667,0.012373240031335572
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=200),2,0.008822664703836539,0.008822664703836539,0.012373240240680516
CaliforniaHousingLocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=50),2,0.00882266270412187,0.00882266270412187,0.01237323818040593
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=100)",2,0.00854039812853482,0.00854039812853482,0.01206334953753709
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=200)",2,0.008540398448154941,0.008540398448154941,0.012063349992670724
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=50)",2,0.008540396243026624,0.008540396243026624,0.012063346933523312
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=100)",2,0.00854039812853482,0.00854039812853482,0.01206334953753709
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=200)",2,0.008540398448154941,0.008540398448154941,0.012063349992670724
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=50)",2,0.008540396243026624,0.008540396243026624,0.012063346933523312
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=100),2,0.008531684781107517,0.008531684781107517,0.012050872908854657
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=200),2,0.008531684367546068,0.008531684367546068,0.012050872323437201
CaliforniaHousingLocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=50),2,0.008531686823896607,0.008531686823896607,0.012050875841199198
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=100)",2,0.008534717116945676,0.008534717116945676,0.012054794249949825
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=200)",2,0.008534717837613042,0.008534717837613042,0.01205479526513191
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=50)",2,0.008534714921750015,0.008534714921750015,0.012054791189783953
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=100)",2,0.008534717116945676,0.008534717116945676,0.012054794249949825
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=200)",2,0.008534717837613042,0.008534717837613042,0.01205479526513191
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=20, estimators=50)",2,0.008534714921750015,0.008534714921750015,0.012054791189783953
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=100),2,0.008535002414503797,0.008535002414503797,0.012054771138867803
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=200),2,0.00853500165351836,0.00853500165351836,0.0120547700637482
CaliforniaHousingLocalXAI_1,xgb,leverage,shapiq,xgb / leverage / shapiq (estimators=50),2,0.008535004754194248,0.008535004754194248,0.012054774490755114
CommunitiesAndCrimeLocalXAI_1,dt,default,kernelshapiq,dt / default / kernelshapiq,1,7.823953485438022,7.823953485438022,
CommunitiesAndCrimeLocalXAI_1,dt,default,kernelshapiq,dt / default / kernelshapiq (depth=10),1,626266.4074435909,626266.4074435909,
CommunitiesAndCrimeLocalXAI_1,dt,default,kernelshapiq,dt / default / kernelshapiq (depth=20),1,3243.9576016290607,3243.9576016290607,
CommunitiesAndCrimeLocalXAI_1,dt,default,shapiq,dt / default / shapiq,1,7.823953485435334,7.823953485435334,
CommunitiesAndCrimeLocalXAI_1,dt,default,shapiq,dt / default / shapiq (depth=10),1,10.659752075266963,10.659752075266963,
CommunitiesAndCrimeLocalXAI_1,dt,default,shapiq,dt / default / shapiq (depth=20),1,7.784110483588235,7.784110483588235,
CommunitiesAndCrimeLocalXAI_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq,1,8.419893466434822,8.419893466434822,
CommunitiesAndCrimeLocalXAI_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq (depth=10),1,267812.69834533974,267812.69834533974,
CommunitiesAndCrimeLocalXAI_1,dt,leverage,kernelshapiq,dt / leverage / kernelshapiq (depth=20),1,291658.4507378049,291658.4507378049,
CommunitiesAndCrimeLocalXAI_1,dt,leverage,shapiq,dt / leverage / shapiq,1,8.419893466429595,8.419893466429595,
CommunitiesAndCrimeLocalXAI_1,dt,leverage,shapiq,dt / leverage / shapiq (depth=10),1,12.800537883820258,12.800537883820258,
CommunitiesAndCrimeLocalXAI_1,dt,leverage,shapiq,dt / leverage / shapiq (depth=20),1,8.447265634050135,8.447265634050135,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=100)",1,5359.223968841425,5359.223968841425,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=200)",1,930.9330186481612,930.9330186481612,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=10, estimators=50)",1,10702.607866206392,10702.607866206392,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=100)",1,5359.223968841425,5359.223968841425,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=200)",1,930.9330186481612,930.9330186481612,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,"lightgbm / default / kernelshapiq (depth=20, estimators=50)",1,10702.607866206392,10702.607866206392,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=100),1,5359.223968841425,5359.223968841425,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=200),1,930.9330186481612,930.9330186481612,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,kernelshapiq,lightgbm / default / kernelshapiq (estimators=50),1,10702.607866206392,10702.607866206392,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=100)",1,11.002481028256335,11.002481028256335,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=200)",1,9.592556818505455,9.592556818505455,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=10, estimators=50)",1,13.132296996801712,13.132296996801712,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=100)",1,11.002481028256335,11.002481028256335,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=200)",1,9.592556818505455,9.592556818505455,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,"lightgbm / default / shapiq (depth=20, estimators=50)",1,13.132296996801712,13.132296996801712,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=100),1,11.002481028256335,11.002481028256335,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=200),1,9.592556818505455,9.592556818505455,
CommunitiesAndCrimeLocalXAI_1,lightgbm,default,shapiq,lightgbm / default / shapiq (estimators=50),1,13.132296996801712,13.132296996801712,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=100)",1,3652713.843382864,3652713.843382864,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=200)",1,692908.3840256757,692908.3840256757,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=10, estimators=50)",1,2009360.834580653,2009360.834580653,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=100)",1,3652713.843382864,3652713.843382864,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=200)",1,692908.3840256757,692908.3840256757,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,"lightgbm / leverage / kernelshapiq (depth=20, estimators=50)",1,2009360.834580653,2009360.834580653,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=100),1,3652713.843382864,3652713.843382864,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=200),1,692908.3840256757,692908.3840256757,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,kernelshapiq,lightgbm / leverage / kernelshapiq (estimators=50),1,2009360.834580653,2009360.834580653,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=100)",1,10.672942306930228,10.672942306930228,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=200)",1,9.836439346815542,9.836439346815542,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=10, estimators=50)",1,12.234247185932064,12.234247185932064,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=100)",1,10.672942306930228,10.672942306930228,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=200)",1,9.836439346815542,9.836439346815542,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,"lightgbm / leverage / shapiq (depth=20, estimators=50)",1,12.234247185932064,12.234247185932064,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,lightgbm / leverage / shapiq (estimators=100),1,10.672942306930228,10.672942306930228,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,lightgbm / leverage / shapiq (estimators=200),1,9.836439346815542,9.836439346815542,
CommunitiesAndCrimeLocalXAI_1,lightgbm,leverage,shapiq,lightgbm / leverage / shapiq (estimators=50),1,12.234247185932064,12.234247185932064,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=10, estimators=100)",1,180099.43105584465,180099.43105584465,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=10, estimators=200)",1,101045.25649716068,101045.25649716068,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=10, estimators=50)",1,25293.366880261743,25293.366880261743,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=20, estimators=100)",1,2627.0525347128428,2627.0525347128428,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=20, estimators=200)",1,2340.1724146888523,2340.1724146888523,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,"rf / default / kernelshapiq (depth=20, estimators=50)",1,1211.6128276839213,1211.6128276839213,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,rf / default / kernelshapiq (estimators=100),1,17311.753978364828,17311.753978364828,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,rf / default / kernelshapiq (estimators=200),1,1096.847724837177,1096.847724837177,
CommunitiesAndCrimeLocalXAI_1,rf,default,kernelshapiq,rf / default / kernelshapiq (estimators=50),1,35267.19247941504,35267.19247941504,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=100)",1,11.038300767139091,11.038300767139091,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=200)",1,11.01358532100584,11.01358532100584,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=10, estimators=50)",1,11.07089257759607,11.07089257759607,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=100)",1,8.877526086370334,8.877526086370334,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=200)",1,8.859790437952366,8.859790437952366,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,"rf / default / shapiq (depth=20, estimators=50)",1,8.9044328028883,8.9044328028883,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=100),1,8.868325579894096,8.868325579894096,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=200),1,8.855126488199657,8.855126488199657,
CommunitiesAndCrimeLocalXAI_1,rf,default,shapiq,rf / default / shapiq (estimators=50),1,8.886119069192665,8.886119069192665,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=100)",1,7829993.402187988,7829993.402187988,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=200)",1,6020485.207989269,6020485.207989269,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=10, estimators=50)",1,6690322.366887282,6690322.366887282,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=100)",1,272542.81664765324,272542.81664765324,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=200)",1,24630.167995132524,24630.167995132524,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,"rf / leverage / kernelshapiq (depth=20, estimators=50)",1,12715.81274939648,12715.81274939648,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=100),1,360500.33547072345,360500.33547072345,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=200),1,149120.6223894242,149120.6223894242,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,kernelshapiq,rf / leverage / kernelshapiq (estimators=50),1,42373.161049696064,42373.161049696064,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=100)",1,12.401939510151983,12.401939510151983,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=200)",1,12.386290306188936,12.386290306188936,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=10, estimators=50)",1,12.436788522371206,12.436788522371206,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=100)",1,8.80633912016525,8.80633912016525,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=200)",1,8.811046384977242,8.811046384977242,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,"rf / leverage / shapiq (depth=20, estimators=50)",1,8.838051095620306,8.838051095620306,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=100),1,8.784099694875405,8.784099694875405,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=200),1,8.78743866348279,8.78743866348279,
CommunitiesAndCrimeLocalXAI_1,rf,leverage,shapiq,rf / leverage / shapiq (estimators=50),1,8.807014797127817,8.807014797127817,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=100)",1,8887.670095734627,8887.670095734627,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=200)",1,1893.946717766957,1893.946717766957,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=10, estimators=50)",1,39073.085403093086,39073.085403093086,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=100)",1,34.00177037013953,34.00177037013953,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=200)",1,10.109291045351489,10.109291045351489,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,"xgb / default / kernelshapiq (depth=20, estimators=50)",1,21.74590855558909,21.74590855558909,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=100),1,21477.629991648315,21477.629991648315,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=200),1,19784.26821021938,19784.26821021938,
CommunitiesAndCrimeLocalXAI_1,xgb,default,kernelshapiq,xgb / default / kernelshapiq (estimators=50),1,39493.70106790974,39493.70106790974,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=100)",1,7.293079046285988,7.293079046285988,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=200)",1,7.293574301122521,7.293574301122521,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=10, estimators=50)",1,7.2976766807615325,7.2976766807615325,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=100)",1,7.299030722098622,7.299030722098622,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=200)",1,7.299037200199964,7.299037200199964,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,"xgb / default / shapiq (depth=20, estimators=50)",1,7.299124663360269,7.299124663360269,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=100),1,8.730886396300017,8.730886396300017,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=200),1,8.601592522056118,8.601592522056118,
CommunitiesAndCrimeLocalXAI_1,xgb,default,shapiq,xgb / default / shapiq (estimators=50),1,9.19587805395815,9.19587805395815,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=100)",1,194462.07926691533,194462.07926691533,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=200)",1,100963.68319479776,100963.68319479776,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=10, estimators=50)",1,252670.8609227809,252670.8609227809,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=100)",1,846.3079443307632,846.3079443307632,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=200)",1,806.005409582941,806.005409582941,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,"xgb / leverage / kernelshapiq (depth=20, estimators=50)",1,12488.875679679111,12488.875679679111,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=100),1,8254693.818327721,8254693.818327721,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=200),1,4729437.555936937,4729437.555936937,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,kernelshapiq,xgb / leverage / kernelshapiq (estimators=50),1,8408812.651194101,8408812.651194101,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=100)",1,7.803557730640223,7.803557730640223,
CommunitiesAndCrimeLocalXAI_1,xgb,leverage,shapiq,"xgb / leverage / shapiq (depth=10, estimators=200)",1,7.795132403843112,7.795132403843112,
