approximator,n_players,mean_agg_mse,sem_mean,count,min_agg_mse,sem_min,sem,fixed_budget_mse,sem_fixed
ProxySHAP (XGBoost) [our],8,0.6081896505380078,0.10513922016804236,90,3.144172369579561e-05,4.5158529781295305e-06,0.10513922016804236,0.0003366969380511723,6.18764094213967e-05
ProxySHAP (XGBoost) [our],9,5418.918096155697,1651.3481756734723,90,0.01198258517184392,0.0032658026613371556,1651.3481756734723,0.07436189312091988,0.020161098010529347
ProxySHAP (XGBoost) [our],10,0.008858250232304781,0.0009358176426574298,90,2.1960575391499683e-06,1.9618377786156532e-07,0.0009358176426574298,3.067259640392678e-06,3.054836284260177e-07
ProxySHAP (XGBoost) [our],11,0.005391351299156356,0.000593842880974323,30,1.2771629344102973e-06,1.1128723272406504e-07,0.000593842880974323,5.5067689555228765e-06,7.304068000959385e-07
ProxySHAP (XGBoost) [our],12,7.341393035272287,1.8632011322558524,90,0.0013318931463748537,0.00033262631893722107,1.8632011322558524,0.014875290423925642,0.0037082701744240356
ProxySHAP (XGBoost) [our],13,0.32050266831916685,0.07802407331480966,90,3.509666021975081e-05,5.317500672828277e-06,0.07802407331480966,0.0005485225328184471,9.576601312252663e-05
ProxySHAP (XGBoost) [our],14,0.0026986797921519368,0.00022853757314991388,30,1.0365259997346672e-06,1.1401227688989304e-07,0.00022853757314991388,3.2318325055986906e-05,2.996118131063991e-06
ProxySHAP (XGBoost) [our],15,0.019203112738737167,0.0028994166369327307,30,2.3543339033019232e-07,4.167104437628418e-08,0.0028994166369327307,2.018268539371204e-05,1.861851135604161e-06
ProxySHAP (XGBoost) [our],16,0.00010965827286766383,6.151901631110544e-05,30,1e-08,0.0,6.151901631110544e-05,1e-08,0.0
ProxySHAP (XGBoost) [our],17,1.474251048314048e-05,2.607515245386195e-06,30,2.7472381785858248e-08,2.887644345944384e-09,2.607515245386195e-06,9.712851328598847e-07,1.233767266750483e-07
ProxySHAP (XGBoost) [our],19,0.0033090062637581613,0.00023784178844256336,60,1.8548129802348287e-06,1.7730722431858064e-07,0.00023784178844256336,0.00017458359271336663,1.320315018373549e-05
ProxySHAP (XGBoost) [our],20,0.0038118475113224893,0.00022996194662669187,30,6.5329823182883745e-06,3.10506324054162e-07,0.00022996194662669187,0.0005113169276875267,3.4635307703427994e-05
ProxySHAP (XGBoost) [our],21,0.003028475092951931,0.00046831041572458377,90,3.917890830925533e-06,6.71648886222841e-07,0.00046831041572458377,0.0002558184435480014,4.1634354444509247e-05
ProxySHAP (XGBoost) [our],22,0.011890449294568816,0.0017553179598887273,30,5.523092396695553e-07,1.975850519414827e-07,0.0017553179598887273,0.00014942566791979983,4.834192142760945e-05
ProxySHAP (XGBoost) [our],23,0.0005429188526439263,4.1713369847169755e-05,60,1.4869618963665882e-06,8.714089528701313e-08,4.1713369847169755e-05,9.578369238766493e-05,6.579060554983194e-06
ProxySHAP (XGBoost) [our],24,0.0007058658198406106,6.873424177907347e-05,30,1.8085101207372482e-06,1.6110312849389255e-07,6.873424177907347e-05,0.00014280839630352813,1.2594934374499304e-05
ProxySHAP (XGBoost) [our],25,0.0032113525706996436,0.00023824515666834466,30,7.69662357104327e-06,3.175310946358137e-07,0.00023824515666834466,0.0005722291890810301,2.5472247793204164e-05
ProxySHAP (XGBoost) [our],30,0.004015862435119914,0.00029691183920219994,60,1.3891025929924501e-05,9.674213966206e-07,0.00029691183920219994,0.0010379744779001683,5.568179091364048e-05
ProxySHAP (XGBoost) [our],33,0.0029794299936331246,0.00017973093413385687,30,1.2866720378765624e-05,1.103034900323575e-06,0.00017973093413385687,0.0008231054027445333,5.226432895878792e-05
ProxySHAP (XGBoost) [our],35,0.001941854693012448,0.00015027135282496756,30,1.7293626189301536e-06,1.7855468904969604e-07,0.00015027135282496756,0.0006321703872785,5.682747995739921e-05
ProxySHAP (XGBoost) [our],36,0.0003321777904011118,2.7227300688896903e-05,30,2.233613013186908e-06,1.4552862959348905e-07,2.7227300688896903e-05,0.00016333033852014683,1.113557852595968e-05
ProxySHAP (XGBoost) [our],38,0.0007245774390114256,9.234958632337919e-05,30,2.987210831626548e-08,4.90054425298409e-09,9.234958632337919e-05,1.4949726948220182e-05,2.0952985114124867e-06
ProxySHAP (XGBoost) [our],41,0.0019636758233626626,0.00013647965457958287,30,2.2457274937218945e-05,1.4848819233553184e-06,0.00013647965457958287,0.0009018234894367867,5.084202845573453e-05
ProxySHAP (XGBoost) [our],47,2.830019219599584e-05,4.064237373347146e-06,30,1.1656464947743683e-07,1.2922594541898138e-08,4.064237373347146e-06,8.983774532035918e-06,1.0585085855498002e-06
ProxySHAP (XGBoost) [our],60,0.0002783494850760492,1.3657047808790111e-05,90,5.408308064897155e-06,4.419691729520307e-07,1.3657047808790111e-05,0.00014444470557741903,1.1058806167317928e-05
ProxySHAP (XGBoost) [our],64,0.0006896699624286676,9.329795083006509e-05,30,3.540542025142037e-05,4.127709633062716e-06,9.329795083006509e-05,0.0005516874497678133,7.601430566964264e-05
ProxySHAP (XGBoost) [our],79,0.0008824599748883849,8.848815299184167e-05,30,1.221238612752914e-05,1.2823073137294145e-06,8.848815299184167e-05,0.00058822803898451,5.654801917419548e-05
ProxySHAP (XGBoost) [our],81,0.013669079667323359,0.0008652273186554859,30,0.0012054766220125134,9.548911146608866e-05,0.0008652273186554859,0.01081783718633745,0.000704101733149243
ProxySHAP (XGBoost) [our],85,8.631423040572424e-05,5.412636799502471e-06,30,4.5692688592058555e-06,2.835017611145231e-07,5.412636799502471e-06,7.334271007948605e-05,5.3203837306791645e-06
ProxySHAP (XGBoost) [our],86,0.00022931741879882246,2.83164542173049e-05,30,5.848614268986892e-06,7.0224017682765e-07,2.83164542173049e-05,0.00013711328600835373,1.694386792699072e-05
ProxySHAP (XGBoost) [our],94,0.0001803537276565578,4.690649462115068e-05,30,2.090855322691761e-05,5.047326924858102e-06,4.690649462115068e-05,0.00015586080332969643,3.6818633651073356e-05
ProxySHAP (XGBoost) [our],101,2.3042080278695876,0.3735193386060573,30,0.3072671371491792,0.03750165126750591,0.3735193386060573,2.2257442568195835,0.3301792243282862
ProxySHAP (XGBoost) [our],111,6.570879931040012e-05,1.539151963232263e-05,30,2.24807919289269e-06,5.10912232251893e-07,1.539151963232263e-05,6.2860246750991e-05,1.548810934381396e-05
ProxySHAP (XGBoost) [our],170,0.00012935416699698133,8.663904588865822e-05,30,3.768520521541197e-06,5.260049488086017e-07,8.663904588865822e-05,5.836273336571258e-05,1.3897965029638492e-05
ProxySHAP (XGBoost) [our],212,1.143482870448758e-05,1.4532097605274162e-06,30,1.134967285331615e-06,1.0208909459788381e-07,1.4532097605274162e-06,1.4430070900661467e-05,1.8719034669548188e-06
"ProxySHAP (XGBoost, MSR) [our]",8,0.6081754252772881,0.10516000370503854,90,1e-08,0.0,0.10516000370503854,0.00031643046929984587,6.04526782600943e-05
"ProxySHAP (XGBoost, MSR) [our]",9,5418.9830825324425,1651.3566219205218,90,2.5221337356703107e-08,7.566447946929331e-09,1651.3566219205218,0.049060495136933856,0.012876204197218081
"ProxySHAP (XGBoost, MSR) [our]",10,0.008859881769549034,0.0009361135975992333,90,1e-08,0.0,0.0009361135975992333,4.552993141907797e-07,5.218396704693167e-08
"ProxySHAP (XGBoost, MSR) [our]",11,0.005385868477122422,0.0005930842229132094,30,1e-08,0.0,0.0005930842229132094,3.898947630850153e-06,6.245985938582373e-07
"ProxySHAP (XGBoost, MSR) [our]",12,7.341495875166973,1.863279976371871,90,1e-08,0.0,1.863279976371871,0.01427346586257234,0.0035037066251217704
"ProxySHAP (XGBoost, MSR) [our]",13,0.32051250669312104,0.07802508202089194,90,1e-08,0.0,0.07802508202089194,0.0005064283229541801,8.841935725394913e-05
"ProxySHAP (XGBoost, MSR) [our]",14,0.002711886748026536,0.00022895929490877038,30,1e-08,0.0,0.00022895929490877038,3.122213474156763e-05,2.9665414821101768e-06
"ProxySHAP (XGBoost, MSR) [our]",15,0.01920842401758053,0.002898794023682251,30,1e-08,0.0,0.002898794023682251,1.9280556310410615e-05,1.9131918394052954e-06
"ProxySHAP (XGBoost, MSR) [our]",16,0.00010997924281673929,6.149122249729427e-05,30,1e-08,0.0,6.149122249729427e-05,1e-08,0.0
"ProxySHAP (XGBoost, MSR) [our]",17,1.548226390503024e-05,2.560574741320701e-06,30,1e-08,0.0,2.560574741320701e-06,7.327008636950268e-07,9.965156583575995e-08
"ProxySHAP (XGBoost, MSR) [our]",19,0.0033121547793757283,0.00023778332213155606,60,1.745141582790483e-07,2.138502646868909e-08,0.00023778332213155606,0.0001718309192346964,1.2776492504667461e-05
"ProxySHAP (XGBoost, MSR) [our]",20,0.0038849260173011383,0.00022694209516162394,30,7.781768866334048e-07,7.372229191968046e-08,0.00022694209516162394,0.0004949343615461,3.346622110014136e-05
"ProxySHAP (XGBoost, MSR) [our]",21,0.00303916838360466,0.0004694818822117793,90,4.6403884945123983e-07,7.775063141581093e-08,0.0004694818822117793,0.0002485782484093351,4.052678529763698e-05
"ProxySHAP (XGBoost, MSR) [our]",22,0.011907972564373108,0.0017551660669211718,30,1.3091379037560557e-07,5.0723474757124135e-08,0.0017551660669211718,0.00014590491336632182,4.792369810677106e-05
"ProxySHAP (XGBoost, MSR) [our]",23,0.0005578846118933715,4.15754496095025e-05,60,2.9122941708695926e-07,1.7167967084668488e-08,4.15754496095025e-05,9.099959748310535e-05,6.40922505357111e-06
"ProxySHAP (XGBoost, MSR) [our]",24,0.000748597494223168,6.863945570187372e-05,30,4.128160307509705e-07,3.675802369065998e-08,6.863945570187372e-05,0.00013618091422297338,1.2047187900145659e-05
"ProxySHAP (XGBoost, MSR) [our]",25,0.003332889031170164,0.00024328515601910805,30,2.186379420621077e-06,7.960166162374539e-08,0.00024328515601910805,0.0005558500226602166,2.4298372891423008e-05
"ProxySHAP (XGBoost, MSR) [our]",30,0.004175511553296282,0.0003011941856347433,60,4.7077865931831014e-06,3.4823038188934287e-07,0.0003011941856347433,0.0010608248525939752,5.76830543747215e-05
"ProxySHAP (XGBoost, MSR) [our]",33,0.0030741130884690145,0.00017899195578761627,30,4.945764874821795e-06,4.064601023149903e-07,0.00017899195578761627,0.0008651742829621433,5.767681185478276e-05
"ProxySHAP (XGBoost, MSR) [our]",35,0.0019660045626951135,0.00015151730318688198,30,1.0417425198264006e-06,1.0691246585692222e-07,0.00015151730318688198,0.0006333435326960733,5.6861952304825054e-05
"ProxySHAP (XGBoost, MSR) [our]",36,0.00036415180580183715,2.8758608017944628e-05,30,8.334248094527138e-07,6.06904333113699e-08,2.8758608017944628e-05,0.00016095682297929384,1.0965073781177146e-05
"ProxySHAP (XGBoost, MSR) [our]",38,0.000726480627017173,9.225024825870443e-05,30,2.1770808518211192e-08,3.4513896683458865e-09,9.225024825870443e-05,1.511853759529043e-05,2.073627116648844e-06
"ProxySHAP (XGBoost, MSR) [our]",41,0.0021756212414595815,0.0001335711229585332,30,9.699976103700063e-06,7.670445995113896e-07,0.0001335711229585332,0.0009223875017003799,5.048216697190864e-05
"ProxySHAP (XGBoost, MSR) [our]",47,4.434968376207345e-05,5.004608051707121e-06,30,7.819302546500926e-08,8.234876583399543e-09,5.004608051707121e-06,9.545803919592726e-06,1.0641708061466357e-06
"ProxySHAP (XGBoost, MSR) [our]",60,0.00034520357599049004,1.5176665566359233e-05,90,2.650171629655616e-06,2.3096677640683854e-07,1.5176665566359233e-05,0.00016414847820479022,1.2776473807589e-05
"ProxySHAP (XGBoost, MSR) [our]",64,0.0009346763005191168,0.00010980551645374377,30,1.3754391259231823e-05,1.8369790403499687e-06,0.00010980551645374377,0.00061395486171285,8.360983288764922e-05
"ProxySHAP (XGBoost, MSR) [our]",79,0.001175674427910076,9.963762133665847e-05,30,1.166509923211401e-05,1.0812750013334876e-06,9.963762133665847e-05,0.0006702440144757667,6.479691046412371e-05
"ProxySHAP (XGBoost, MSR) [our]",81,0.017003851023429706,0.0009404961023041757,30,0.0005405696619398933,3.86073125194189e-05,0.0009404961023041757,0.01556692182340394,0.0009739905776671414
"ProxySHAP (XGBoost, MSR) [our]",85,0.00029425992874586353,3.291177784766743e-05,30,2.7829501348958356e-06,1.735880402227225e-07,3.291177784766743e-05,9.560984633830497e-05,6.486897765485416e-06
"ProxySHAP (XGBoost, MSR) [our]",86,0.00026584786161485557,3.259513839980076e-05,30,4.4013065803551375e-06,5.71200197771111e-07,3.259513839980076e-05,0.00017116668110404946,2.2003522067751462e-05
"ProxySHAP (XGBoost, MSR) [our]",94,0.00034305817868344134,7.284763114523151e-05,30,1.059817025460936e-05,2.7328462501764367e-06,7.284763114523151e-05,0.00020715044200868244,4.7848003512508874e-05
"ProxySHAP (XGBoost, MSR) [our]",101,4.263630074668921,0.6441887448139125,30,0.15808282655981482,0.019847152460464347,0.6441887448139125,3.5301512549779246,0.5062170743159
"ProxySHAP (XGBoost, MSR) [our]",111,0.0001296632202188748,2.4503134832879598e-05,30,2.3201777547759193e-06,5.372100649371555e-07,2.4503134832879598e-05,9.598802168505241e-05,2.100107788915043e-05
"ProxySHAP (XGBoost, MSR) [our]",170,0.00018861565613994912,9.14523349555309e-05,30,5.343861175666874e-06,8.965120214291634e-07,9.14523349555309e-05,8.901829973405464e-05,1.8290048998403008e-05
"ProxySHAP (XGBoost, MSR) [our]",212,8.189524395083909e-05,7.277976447596155e-06,30,2.7815079114751977e-06,2.8092122273608867e-07,7.277976447596155e-06,6.734944184623174e-05,7.019995330570861e-06
ProxySPEX (XGBoost),8,5.034601415146576,1.4008206743198048,90,0.44529085003126484,0.06472978335401078,1.4008206743198048,0.9427786298904048,0.15438756715359317
ProxySPEX (XGBoost),9,43106.27945604349,11785.583107454804,90,5054.522484856821,1526.5552368277015,11785.583107454804,8348.584516542433,2143.524411297892
ProxySPEX (XGBoost),10,0.06229546177447401,0.011484544979429868,90,0.005780074677618362,0.0006668129898286115,0.011484544979429868,0.008439751501126937,0.0006673656978142901
ProxySPEX (XGBoost),11,0.04922200826836021,0.012878669416663584,30,0.008277884534106633,0.0021935022421536573,0.012878669416663584,0.011488775754537089,0.0025154961477420234
ProxySPEX (XGBoost),12,61.51216479564593,13.431521054974667,90,10.139622322317988,2.056397570719298,13.431521054974667,44.644144756322795,10.72957964731931
ProxySPEX (XGBoost),13,1.4080133906355903,0.3787660446090729,90,0.377631779215558,0.24550762568180973,0.3787660446090729,1.2104274541461528,0.32829215026256175
ProxySPEX (XGBoost),14,0.020447558729143882,0.003334279473409221,30,0.0023216396691227463,0.0002850552694701955,0.003334279473409221,0.013022021325916554,0.005970423947102566
ProxySPEX (XGBoost),15,1.8843462299055829,0.5687613427846847,30,0.07019100006678879,0.008488247513644541,0.5687613427846847,1.7638013723482966,0.4421356443995127
ProxySPEX (XGBoost),16,0.007992438851346848,0.0006290966970756265,30,0.003336590218605897,0.000799778916678784,0.0006290966970756265,0.0036557637699821564,0.0008492658495834657
ProxySPEX (XGBoost),17,0.00014608374869996013,3.809180764533101e-05,30,5.5967379624616113e-05,1.1407945544648278e-05,3.809180764533101e-05,0.00012872599666980685,3.928911507679278e-05
ProxySPEX (XGBoost),19,0.0638290710977623,0.015320832262910712,60,0.003149237990726317,0.0003046925193512658,0.015320832262910712,0.03884844174025938,0.006987621146469424
ProxySPEX (XGBoost),20,0.019137102145253916,0.0034687650059937237,30,0.003939245702399706,0.00033654703158992753,0.0034687650059937237,0.020244760855692268,0.005536992389070282
ProxySPEX (XGBoost),21,0.02090109929301355,0.005354905238010818,90,0.002558122483736747,0.00046717848408453266,0.005354905238010818,0.02036232664189408,0.008199269916121882
ProxySPEX (XGBoost),22,0.08267568660667367,0.009501500919169265,30,0.04311627758442509,0.0047126751023729195,0.009501500919169265,0.0803063029664098,0.011064334727035696
ProxySPEX (XGBoost),23,0.006564395276722449,0.0013105422491480215,60,0.0004302263186841413,5.474100392912598e-05,0.0013105422491480215,0.0034291466106365727,0.0008215611509598279
ProxySPEX (XGBoost),24,0.001797961632713114,0.00019609571644617262,30,0.0006191503398665434,6.972520705943131e-05,0.00019609571644617262,0.00126231996120976,0.0002607010916023601
ProxySPEX (XGBoost),25,0.05026153244685702,0.007553683751837289,30,0.00377292594041108,0.0009783820781257642,0.007553683751837289,0.054027276891906326,0.012087242531675629
ProxySPEX (XGBoost),30,0.028495871419823255,0.007128252948990964,60,0.0025695830622133983,0.0001799057563665006,0.007128252948990964,0.01346928437551002,0.00540505909753693
ProxySPEX (XGBoost),33,0.008669245440620206,0.001796690234932439,30,0.00266912621708995,0.00045224281623200836,0.001796690234932439,0.005263349829574247,0.002154277346343088
ProxySPEX (XGBoost),35,0.04224263727910798,0.007890353070049625,30,0.0014181166050160033,0.00023078486762542202,0.007890353070049625,0.020253670236024587,0.006266813436426046
ProxySPEX (XGBoost),36,0.0029494952098357264,0.0003812945299704353,30,0.00013659849077863798,1.5404964813568706e-05,0.0003812945299704353,0.00018768356574489566,1.77276474995701e-05
ProxySPEX (XGBoost),38,0.08394015693972752,0.011159967894813778,30,0.010370834622849876,0.004740519906586768,0.011159967894813778,0.09214034561450644,0.014464168000704486
ProxySPEX (XGBoost),41,0.007975992600955351,0.001453257816993143,30,0.0007483866475263266,0.00011017035626391858,0.001453257816993143,0.0027273810697040933,0.0014192211420454056
ProxySPEX (XGBoost),47,0.007286193460296306,0.0030345154587938,30,4.787075109906438e-05,1.2839061882182735e-05,0.0030345154587938,0.0028087207623059994,0.0008668655092960553
ProxySPEX (XGBoost),60,0.0027128802852940696,0.0007001375485744973,90,0.0005431705067791649,0.00014972962421343404,0.0007001375485744973,0.002492494069541481,0.0008169131773026281
ProxySPEX (XGBoost),64,0.007083098942901355,0.0011864533413862325,30,0.000310113400181571,4.030142638902665e-05,0.0011864533413862325,0.0028534766454594166,0.0011331387919250688
ProxySPEX (XGBoost),79,0.009963664567483295,0.0033539405653740086,30,0.00229376889266293,0.00031985059940215285,0.0033539405653740086,0.007792835927256794,0.003089046367307362
ProxySPEX (XGBoost),81,0.060352913037904604,0.01861171341761542,30,0.014662439010917577,0.0005715668704459379,0.01861171341761542,0.0325073592157118,0.014151337811675886
ProxySPEX (XGBoost),85,0.0020908162615187196,0.0004074529961005399,30,6.068673438218147e-05,5.637963827101809e-06,0.0004074529961005399,0.0007221725464288272,0.00035642034236372773
ProxySPEX (XGBoost),86,0.0017577796476189941,0.0004444729110788346,30,0.00029361736868366333,3.1777442749153635e-05,0.0004444729110788346,0.0010709479682388433,0.0003677949438862683
ProxySPEX (XGBoost),94,0.009975349749991754,0.0012593131344847683,30,6.752610542302155e-05,1.4315674750939297e-05,0.0012593131344847683,0.008079904932625632,0.002959970580190465
ProxySPEX (XGBoost),101,79.55555535130884,25.855502518768777,30,1.9885628129845836,0.5150712437757344,25.855502518768777,74.40564279920922,27.408784979682906
ProxySPEX (XGBoost),111,0.007052219582698952,0.0011983250253584626,30,0.00042653617760017934,0.0003860533485798492,0.0011983250253584626,0.0022784604954144347,0.0012631608914657284
ProxySPEX (XGBoost),170,0.009426720774117298,0.0019364891296346947,30,0.003560498783696221,0.0012364351288307704,0.0019364891296346947,0.010494358709095711,0.0018645879179772543
ProxySPEX (XGBoost),212,0.0002497658034048794,0.00010119762354973417,30,1.1920564205906454e-05,9.328671061283466e-07,0.00010119762354973417,0.0002040039301480492,0.00013194569855135574
