dataset,index,order,depth,r2_score,fourier_time_mean,interventional_time_mean,relative_runtime
BreastCancerLocalXAI,FSII,2,4,0.9983471195358207,0.026992342015728355,0.0004916082019917667,0.01821287688579628
BreastCancerLocalXAI,FSII,2,5,0.9991639109487077,0.1442130250041373,0.0005647999932989478,0.00391642844523055
BreastCancerLocalXAI,FSII,2,6,0.9995555710871242,0.8110759165952913,0.0006238830043002963,0.0007692042033737268
BreastCancerLocalXAI,FSII,2,7,0.9998470155975615,4.70938504160149,0.0007952751941047609,0.00016887028499039798
BreastCancerLocalXAI,FSII,2,8,0.9999663386102522,26.36461116679711,0.001141041808295995,4.327929591212757e-05
BreastCancerLocalXAI,FSII,3,3,0.9955721956885023,0.005879175197333097,0.0009463250171393156,0.16096220734646352
BreastCancerLocalXAI,FSII,3,4,0.9983471195358207,0.028763875004369766,0.001944825006648898,0.06761345633554043
BreastCancerLocalXAI,FSII,3,5,0.9991639109487077,0.16018274159869178,0.0037059337948448954,0.023135662168458988
BreastCancerLocalXAI,FSII,3,6,0.9995555710871242,0.8765830749995075,0.004452024993952364,0.005078839782475683
BreastCancerLocalXAI,FSII,3,7,0.9998470155975615,4.957854858390055,0.0045885413885116575,0.0009255094228397151
BreastCancerLocalXAI,FSII,3,8,0.9999663386102522,27.818315900000744,0.005321575200650841,0.0001912975328837465
CommunitiesAndCrimeLocalXAI,SII,1,1,0.9423506036535929,0.00047659999690949915,0.00018735798075795174,0.3931136843744648
CommunitiesAndCrimeLocalXAI,SII,1,2,0.9674082206827763,0.00171976659912616,0.00019940019119530917,0.11594607739016881
CommunitiesAndCrimeLocalXAI,SII,1,3,0.9791100315432646,0.008346358395647258,0.00020931641338393093,0.025078771299000574
CommunitiesAndCrimeLocalXAI,SII,1,4,0.9882610971276894,0.04404543339041993,0.00024385841097682715,0.005536519729872096
CommunitiesAndCrimeLocalXAI,SII,1,5,0.9943250602302276,0.2515894750133157,0.00025545000098645685,0.001015344544810298
CommunitiesAndCrimeLocalXAI,SII,1,6,0.9980740560419145,1.4395184251945465,0.0003132997895590961,0.00021764208368278066
CommunitiesAndCrimeLocalXAI,SII,1,7,0.9995615906639748,8.579842408606783,0.0015102828037925065,0.00017602686994314503
CommunitiesAndCrimeLocalXAI,SII,1,8,0.9998798903734092,52.15425727480324,0.0007662582094781101,1.469215073739157e-05
CommunitiesAndCrimeLocalXAI,SII,2,2,0.9674082206827763,0.0020823252038098873,0.0007728666067123413,0.37115557421015716
CommunitiesAndCrimeLocalXAI,SII,2,3,0.9791100315432646,0.009609625185839831,0.0012749668094329536,0.1326760185518649
CommunitiesAndCrimeLocalXAI,SII,2,4,0.9882610971276894,0.04944984179455787,0.0021024168003350497,0.04251614816220561
CommunitiesAndCrimeLocalXAI,SII,2,5,0.9943250602302276,0.26773377518402414,0.003543966799043119,0.013236905939892001
CommunitiesAndCrimeLocalXAI,SII,2,6,0.9980740560419145,1.534282975003589,0.004253858386073261,0.0027725383487770964
CommunitiesAndCrimeLocalXAI,SII,2,7,0.9995615906639748,8.74707952500321,0.004477266815956682,0.0005118584783822506
CommunitiesAndCrimeLocalXAI,SII,2,8,0.9998798903734092,55.60178159158677,0.005105733382515609,9.182679468832288e-05
CommunitiesAndCrimeLocalXAI,SII,3,3,0.9791100315432646,0.010360924794804304,0.01677959179505706,1.6195071508936658
CommunitiesAndCrimeLocalXAI,SII,3,4,0.9882610971276894,0.05467714159749448,0.018769583385437726,0.3432802600327926
CommunitiesAndCrimeLocalXAI,SII,3,5,0.9943250602302276,0.3003194916178472,0.028044174995739014,0.0933811350194508
CommunitiesAndCrimeLocalXAI,SII,3,6,0.9980740560419145,1.678612024965696,0.050279683421831575,0.02995312953441942
CommunitiesAndCrimeLocalXAI,SII,3,7,0.9995615906639748,9.745991200010758,0.09553042479092255,0.009802022475745423
CommunitiesAndCrimeLocalXAI,SII,3,8,0.9998798903734092,58.91326900861459,0.151202399993781,0.0025665253776983826
CommunitiesAndCrimeLocalXAI,BII,1,1,0.9423506036535929,0.0002817247994244099,0.00019409980159252883,0.6889695262507698
CommunitiesAndCrimeLocalXAI,BII,1,2,0.9674082206827763,0.0006709086010232568,0.00015939162112772466,0.23757576052032073
CommunitiesAndCrimeLocalXAI,BII,1,3,0.9791100315432646,0.002058550005313009,0.0002232752041891217,0.10846236604059177
CommunitiesAndCrimeLocalXAI,BII,1,4,0.9882610971276894,0.0068629584042355415,0.0004204917815513909,0.061269755225658994
CommunitiesAndCrimeLocalXAI,BII,1,5,0.9943250602302276,0.026379850204102696,0.0004793833941221237,0.01817233192808533
CommunitiesAndCrimeLocalXAI,BII,1,6,0.9980740560419145,0.11317458359990269,0.0008560250047594309,0.007563756609749672
CommunitiesAndCrimeLocalXAI,BII,1,7,0.9995615906639748,0.5319998749997467,0.002421166584827006,0.004551066078404923
CommunitiesAndCrimeLocalXAI,BII,1,8,0.9998798903734092,2.6204747917945497,0.011042516585439444,0.004213937344490662
CommunitiesAndCrimeLocalXAI,BII,2,2,0.9674082206827763,0.0007434166152961552,0.0007091665873304009,0.9539288909326972
CommunitiesAndCrimeLocalXAI,BII,2,3,0.9791100315432646,0.002101191820111126,0.0012446915963664651,0.5923740919097225
CommunitiesAndCrimeLocalXAI,BII,2,4,0.9882610971276894,0.006881200009956956,0.0023242915980517865,0.3377741665245283
CommunitiesAndCrimeLocalXAI,BII,2,5,0.9943250602302276,0.0272429333999753,0.0037791583919897674,0.13872068534268758
CommunitiesAndCrimeLocalXAI,BII,2,6,0.9980740560419145,0.12405535861616954,0.005772533605340868,0.04653191663571128
CommunitiesAndCrimeLocalXAI,BII,2,7,0.9995615906639748,0.5504156081937254,0.008266750001348555,0.015019105342010891
CommunitiesAndCrimeLocalXAI,BII,2,8,0.9998798903734092,2.707558458589483,0.018716375005897134,0.006912639299262824
CommunitiesAndCrimeLocalXAI,BII,3,3,0.9791100315432646,0.0019958748016506433,0.016940033179707825,8.487522947680862
CommunitiesAndCrimeLocalXAI,BII,3,4,0.9882610971276894,0.006667291803751141,0.019239591807126998,2.885668180340097
CommunitiesAndCrimeLocalXAI,BII,3,5,0.9943250602302276,0.02824044197332114,0.027610916772391646,0.9777083800060846
CommunitiesAndCrimeLocalXAI,BII,3,6,0.9980740560419145,0.11771411660593004,0.05292704179883003,0.44962357383195745
CommunitiesAndCrimeLocalXAI,BII,3,7,0.9995615906639748,0.557116041588597,0.10256530840415508,0.18410044002986106
CommunitiesAndCrimeLocalXAI,BII,3,8,0.9998798903734092,2.6866103335982188,0.17253470000578092,0.06422021751650993
CommunitiesAndCrimeLocalXAI,FBII,1,1,0.9423506036535929,0.0003301333985291421,0.00017328300746157765,0.5248878430162264
CommunitiesAndCrimeLocalXAI,FBII,1,2,0.9674082206827763,0.0007627166109159589,0.00019886662485077978,0.26073461886710136
CommunitiesAndCrimeLocalXAI,FBII,1,3,0.9791100315432646,0.00239490841049701,0.0002221665810793638,0.09276621189586874
CommunitiesAndCrimeLocalXAI,FBII,1,4,0.9882610971276894,0.00869271659757942,0.00023140021366998553,0.026620011255678276
CommunitiesAndCrimeLocalXAI,FBII,1,5,0.9943250602302276,0.03540862479712814,0.0002679080003872514,0.007566179198492351
CommunitiesAndCrimeLocalXAI,FBII,1,6,0.9980740560419145,0.15656248320592567,0.00029540841933339834,0.001886840405723825
CommunitiesAndCrimeLocalXAI,FBII,1,7,0.9995615906639748,0.7002374245901593,0.00041553339688107373,0.000593417864125558
CommunitiesAndCrimeLocalXAI,FBII,1,8,0.9998798903734092,3.1965548666077668,0.0006917417864315212,0.0002164022878686291
CommunitiesAndCrimeLocalXAI,FBII,2,2,0.9674082206827763,0.0007922081975266337,0.0006805917946621776,0.8591072356825699
CommunitiesAndCrimeLocalXAI,FBII,2,3,0.9791100315432646,0.0026088167913258077,0.0011633332003839314,0.44592368626726075
CommunitiesAndCrimeLocalXAI,FBII,2,4,0.9882610971276894,0.010090741398744284,0.002052516781259328,0.2034059441375386
CommunitiesAndCrimeLocalXAI,FBII,2,5,0.9943250602302276,0.04432059160899371,0.003474291798193008,0.07839001403329622
CommunitiesAndCrimeLocalXAI,FBII,2,6,0.9980740560419145,0.2112504166085273,0.004494916403200477,0.021277668822448307
CommunitiesAndCrimeLocalXAI,FBII,2,7,0.9995615906639748,1.0051299497950823,0.004640308383386582,0.00461662532723516
CommunitiesAndCrimeLocalXAI,FBII,2,8,0.9998798903734092,4.742021649808157,0.005332149984315038,0.0011244465711224146
CommunitiesAndCrimeLocalXAI,FBII,3,3,0.9791100315432646,0.0027352081728167833,0.015703508199658246,5.741247907827942
CommunitiesAndCrimeLocalXAI,FBII,3,4,0.9882610971276894,0.011472675204277038,0.019169991405215116,1.6709260101836145
CommunitiesAndCrimeLocalXAI,FBII,3,5,0.9943250602302276,0.05350556659977883,0.028099099802784622,0.5251621763575675
CommunitiesAndCrimeLocalXAI,FBII,3,6,0.9980740560419145,0.2731751833925955,0.0529359752079472,0.1937803227603948
CommunitiesAndCrimeLocalXAI,FBII,3,7,0.9995615906639748,1.4128257831907831,0.0979559083818458,0.06933332442491119
CommunitiesAndCrimeLocalXAI,FBII,3,8,0.9998798903734092,7.265086166420952,0.15276805000612512,0.02102769967302181
CommunitiesAndCrimeLocalXAI,FSII,1,1,0.9423506036535929,0.0008647167938761413,0.00018670818535611035,0.21591830606085546
CommunitiesAndCrimeLocalXAI,FSII,1,2,0.9674082206827763,0.0020105418050661685,0.00019483340438455343,0.09690592053028278
CommunitiesAndCrimeLocalXAI,FSII,1,3,0.9791100315432646,0.008610241790302097,0.00023273340193554758,0.02702983349406985
CommunitiesAndCrimeLocalXAI,FSII,1,4,0.9882610971276894,0.043849716614931825,0.0002196999965235591,0.0050102945579526565
CommunitiesAndCrimeLocalXAI,FSII,1,5,0.9943250602302276,0.24349860000656917,0.0002447586040943861,0.0010051745845264938
CommunitiesAndCrimeLocalXAI,FSII,1,6,0.9980740560419145,1.4129967667977326,0.0003167831804603338,0.00022419243122421146
CommunitiesAndCrimeLocalXAI,FSII,1,7,0.9995615906639748,8.247061075014063,0.00044827478704974056,5.435570113671993e-05
CommunitiesAndCrimeLocalXAI,FSII,1,8,0.9998798903734092,50.083150425204074,0.0008919499814510345,1.7809382474513136e-05
CommunitiesAndCrimeLocalXAI,FSII,2,2,0.9674082206827763,0.0024350248044356705,0.0007022495847195387,0.2883952489684345
CommunitiesAndCrimeLocalXAI,FSII,2,3,0.9791100315432646,0.009716358198784292,0.0010803665965795517,0.11119048664907463
CommunitiesAndCrimeLocalXAI,FSII,2,4,0.9882610971276894,0.0495637415908277,0.002098716807086021,0.04234379285591326
CommunitiesAndCrimeLocalXAI,FSII,2,5,0.9943250602302276,0.26776406680000947,0.0033534250222146513,0.012523805237538814
CommunitiesAndCrimeLocalXAI,FSII,2,6,0.9980740560419145,1.5327992916107178,0.00439505820395425,0.002867340967606902
CommunitiesAndCrimeLocalXAI,FSII,2,7,0.9995615906639748,8.902442841790617,0.004620674811303615,0.0005190344822673665
CommunitiesAndCrimeLocalXAI,FSII,2,8,0.9998798903734092,54.98206673340174,0.005002766789402813,9.098906400991325e-05
CommunitiesAndCrimeLocalXAI,FSII,3,3,0.9791100315432646,0.01023173340363428,0.016742366389371453,1.636317692115064
CommunitiesAndCrimeLocalXAI,FSII,3,4,0.9882610971276894,0.05248142500640825,0.0198928666068241,0.3790458548790373
CommunitiesAndCrimeLocalXAI,FSII,3,5,0.9943250602302276,0.287119833601173,0.02898744159610942,0.10095938421437911
CommunitiesAndCrimeLocalXAI,FSII,3,6,0.9980740560419145,1.646586183400359,0.04926405841251835,0.029918906710842994
CommunitiesAndCrimeLocalXAI,FSII,3,7,0.9995615906639748,9.635815125005319,0.09759215839440002,0.010128064634733862
CommunitiesAndCrimeLocalXAI,FSII,3,8,0.9998798903734092,58.506307941605336,0.14959703320637346,0.0025569385331182587
Corrgroups60LocalXAI,SII,1,1,0.8444576764576296,0.00041033339221030474,0.00017285820795223116,0.42126283464553527
Corrgroups60LocalXAI,SII,1,2,0.9580910120751609,0.001404908171389252,0.00016710819909349084,0.1189459941202028
Corrgroups60LocalXAI,SII,1,3,0.9739636351957567,0.006985391594935208,0.00018698340281844139,0.026767776763440807
Corrgroups60LocalXAI,SII,1,4,0.9805280702426201,0.03771366662112996,0.00020589159103110433,0.00545933634879587
Corrgroups60LocalXAI,SII,1,5,0.9892304078456204,0.21048901659669356,0.00023494178894907237,0.0011161712508697375
Corrgroups60LocalXAI,SII,1,6,0.9955451283819096,1.2170428748009727,0.00027018339606001975,0.0002219998996372283
Corrgroups60LocalXAI,SII,1,7,0.9988065041010752,7.494100816803984,0.0004528000019490719,6.042085808797244e-05
Corrgroups60LocalXAI,SII,1,8,0.9997346669848565,46.32192190841306,0.0007601917954161763,1.6411059042826742e-05
Corrgroups60LocalXAI,SII,2,2,0.9580910120751609,0.0016114832018502057,0.0003778168000280857,0.23445283177280393
Corrgroups60LocalXAI,SII,2,3,0.9739636351957567,0.007527683197986334,0.0006583417998626828,0.08745609805136197
Corrgroups60LocalXAI,SII,2,4,0.9805280702426201,0.04094734159298241,0.0010946332127787172,0.026732705230522617
Corrgroups60LocalXAI,SII,2,5,0.9892304078456204,0.22381102479994297,0.0015738836023956536,0.007032198721231424
Corrgroups60LocalXAI,SII,2,6,0.9955451283819096,1.2674449085956438,0.0017931082053110003,0.001414742521075573
Corrgroups60LocalXAI,SII,2,7,0.9988065041010752,7.579400300001725,0.0019890583818778394,0.00026242951990243697
Corrgroups60LocalXAI,SII,2,8,0.9997346669848565,46.71560436699074,0.00239189158892259,5.1201126932496706e-05
Corrgroups60LocalXAI,SII,3,3,0.9739636351957567,0.008135149790905415,0.0038619664032012225,0.4747259119332575
Corrgroups60LocalXAI,SII,3,4,0.9805280702426201,0.043589575006626545,0.005922250193543732,0.13586391224606856
Corrgroups60LocalXAI,SII,3,5,0.9892304078456204,0.24764304159907624,0.011237725196406246,0.04537872384316639
Corrgroups60LocalXAI,SII,3,6,0.9955451283819096,1.4154817247879692,0.02206610841676593,0.015589115726712262
Corrgroups60LocalXAI,SII,3,7,0.9988065041010752,8.28000747479964,0.03332217482384294,0.004024413616202595
Corrgroups60LocalXAI,SII,3,8,0.9997346669848565,51.059136383188886,0.0355902164010331,0.0006970391377937819
Corrgroups60LocalXAI,BII,1,1,0.8444576764576296,0.0002831998048350215,0.00016554179601371288,0.5845406429928492
Corrgroups60LocalXAI,BII,1,2,0.9580910120751609,0.0006740332231856882,0.00018330818274989725,0.27195719208546787
Corrgroups60LocalXAI,BII,1,3,0.9739636351957567,0.0020026333862915636,0.00020750858820974826,0.10361786117728143
Corrgroups60LocalXAI,BII,1,4,0.9805280702426201,0.00661025820299983,0.0002417667768895626,0.03657448309354169
Corrgroups60LocalXAI,BII,1,5,0.9892304078456204,0.027033708593808114,0.0003872168017551303,0.014323480643119
Corrgroups60LocalXAI,BII,1,6,0.9955451283819096,0.10893364159855992,0.0007562670041806995,0.006942455912450624
Corrgroups60LocalXAI,BII,1,7,0.9988065041010752,0.49448715860489756,0.0019260168075561524,0.0038949784115527818
Corrgroups60LocalXAI,BII,1,8,0.9997346669848565,2.3325868166051804,0.007728174992371351,0.0033131349870264837
Corrgroups60LocalXAI,BII,2,2,0.9580910120751609,0.0006795333931222558,0.0003809997928328812,0.5606785430842469
Corrgroups60LocalXAI,BII,2,3,0.9739636351957567,0.0019884251873008908,0.0006329835974611342,0.31833412768239616
Corrgroups60LocalXAI,BII,2,4,0.9805280702426201,0.0065106749883852896,0.0011777334031648934,0.18089267322757002
Corrgroups60LocalXAI,BII,2,5,0.9892304078456204,0.024215308181010187,0.0017002249951474369,0.07021281672065463
Corrgroups60LocalXAI,BII,2,6,0.9955451283819096,0.10523035818478092,0.002228408399969339,0.02117647833200691
Corrgroups60LocalXAI,BII,2,7,0.9988065041010752,0.4913666084059514,0.004306841397192329,0.00876502660847103
Corrgroups60LocalXAI,BII,2,8,0.9997346669848565,2.3238889501895756,0.012891149776987732,0.0055472314096317345
Corrgroups60LocalXAI,BII,3,3,0.9739636351957567,0.0019440831965766847,0.0037002334021963177,1.9033307878551797
Corrgroups60LocalXAI,BII,3,4,0.9805280702426201,0.0062642249977216125,0.005634425219614059,0.8994608625429928
Corrgroups60LocalXAI,BII,3,5,0.9892304078456204,0.024545908183790745,0.011282883386593312,0.4596645315427413
Corrgroups60LocalXAI,BII,3,6,0.9955451283819096,0.10591610816773027,0.022071407991461456,0.20838575334083137
Corrgroups60LocalXAI,BII,3,7,0.9988065041010752,0.4866854415973648,0.03658095001010224,0.0751634359352086
Corrgroups60LocalXAI,BII,3,8,0.9997346669848565,2.335146749787964,0.05008264977950603,0.02144732436368448
Corrgroups60LocalXAI,FBII,1,1,0.8444576764576296,0.00028005820931866767,0.00015240838984027506,0.5442025435035732
Corrgroups60LocalXAI,FBII,1,2,0.9580910120751609,0.0006855583749711513,0.00016884180950000883,0.24628363632362277
Corrgroups60LocalXAI,FBII,1,3,0.9739636351957567,0.002201499999500811,0.0001947336015291512,0.08845496324020301
Corrgroups60LocalXAI,FBII,1,4,0.9805280702426201,0.007513174810446799,0.00020802499493584038,0.02768802805527553
Corrgroups60LocalXAI,FBII,1,5,0.9892304078456204,0.03210911682108417,0.00023079158272594215,0.007187727523367907
Corrgroups60LocalXAI,FBII,1,6,0.9955451283819096,0.13984902520896866,0.00030148320365697145,0.0021557762251576784
Corrgroups60LocalXAI,FBII,1,7,0.9988065041010752,0.6349197167903184,0.000403900200035423,0.000636143734954778
Corrgroups60LocalXAI,FBII,1,8,0.9997346669848565,2.8078203167999165,0.0007125665899366141,0.0002537792698746225
Corrgroups60LocalXAI,FBII,2,2,0.9580910120751609,0.000772958411835134,0.0003850415931083262,0.4981401162245874
Corrgroups60LocalXAI,FBII,2,3,0.9739636351957567,0.0024373330175876617,0.0006834997911937535,0.28042938173062787
Corrgroups60LocalXAI,FBII,2,4,0.9805280702426201,0.009197183395735919,0.0011310667847283184,0.12297969237546287
Corrgroups60LocalXAI,FBII,2,5,0.9892304078456204,0.03911770799895749,0.001751150016207248,0.044766171276034813
Corrgroups60LocalXAI,FBII,2,6,0.9955451283819096,0.1850113083841279,0.0018276748131029307,0.009878719463505652
Corrgroups60LocalXAI,FBII,2,7,0.9988065041010752,0.8398353082011454,0.0020477334037423134,0.002438255910112164
Corrgroups60LocalXAI,FBII,2,8,0.9997346669848565,3.8459334830055014,0.002303149993531406,0.0005988533092703287
Corrgroups60LocalXAI,FBII,3,3,0.9739636351957567,0.002517141588032246,0.003548383398447186,1.409687645430031
Corrgroups60LocalXAI,FBII,3,4,0.9805280702426201,0.009423225012142211,0.0057901664054952565,0.614456982406171
Corrgroups60LocalXAI,FBII,3,5,0.9892304078456204,0.04611908339429647,0.010929582978133113,0.23698612751451106
Corrgroups60LocalXAI,FBII,3,6,0.9955451283819096,0.227038508199621,0.022400825179647654,0.09866531170100883
Corrgroups60LocalXAI,FBII,3,7,0.9988065041010752,1.1594151415978557,0.03274724959628657,0.02824462819344909
Corrgroups60LocalXAI,FBII,3,8,0.9997346669848565,5.828591524797957,0.03678869161522016,0.0063117635639247174
Corrgroups60LocalXAI,FSII,1,1,0.8444576764576296,0.0006155251991003752,0.00016119159990921617,0.26187652454327914
Corrgroups60LocalXAI,FSII,1,2,0.9580910120751609,0.0016104835784062743,0.0001665166113525629,0.10339541090965164
Corrgroups60LocalXAI,FSII,1,3,0.9739636351957567,0.0068904082174412904,0.00026880018413066864,0.039010777830298986
Corrgroups60LocalXAI,FSII,1,4,0.9805280702426201,0.036857450008392335,0.00019479162292554975,0.00528499998999378
Corrgroups60LocalXAI,FSII,1,5,0.9892304078456204,0.21196009181439876,0.0002253413898870349,0.0010631312147399586
Corrgroups60LocalXAI,FSII,1,6,0.9955451283819096,1.2357603917946107,0.0002979167737066746,0.00024107972361375843
Corrgroups60LocalXAI,FSII,1,7,0.9988065041010752,7.3040708335815,0.0003864334081299603,5.290658003387344e-05
Corrgroups60LocalXAI,FSII,1,8,0.9997346669848565,43.844331266218795,0.0007256331853568553,1.6550216741837767e-05
Corrgroups60LocalXAI,FSII,2,2,0.9580910120751609,0.0018655668129213155,0.0003629750106483698,0.19456553800932086
Corrgroups60LocalXAI,FSII,2,3,0.9739636351957567,0.007757866813335568,0.0006326497998088599,0.08154945361028261
Corrgroups60LocalXAI,FSII,2,4,0.9805280702426201,0.039621658611577,0.001124558609444648,0.028382421353659957
Corrgroups60LocalXAI,FSII,2,5,0.9892304078456204,0.22519276678794994,0.001608233409933746,0.007141585553003661
Corrgroups60LocalXAI,FSII,2,6,0.9955451283819096,1.291420500399545,0.0018363747745752334,0.0014219805044190395
Corrgroups60LocalXAI,FSII,2,7,0.9988065041010752,7.624524383596144,0.001835666608531028,0.00024075817928792916
Corrgroups60LocalXAI,FSII,2,8,0.9997346669848565,46.374097483383956,0.0024389749858528377,5.2593476061215706e-05
Corrgroups60LocalXAI,FSII,3,3,0.9739636351957567,0.008012650394812226,0.003474933002144098,0.4336808460274189
Corrgroups60LocalXAI,FSII,3,4,0.9805280702426201,0.04320943320635706,0.00554663318907842,0.1283662565669199
Corrgroups60LocalXAI,FSII,3,5,0.9892304078456204,0.2427956835832447,0.011434233421459794,0.047094055597324755
Corrgroups60LocalXAI,FSII,3,6,0.9955451283819096,1.3827308334060944,0.021675958205014466,0.015676195020270046
Corrgroups60LocalXAI,FSII,3,7,0.9988065041010752,8.140170541789848,0.03237202499294654,0.003976823928535117
Corrgroups60LocalXAI,FSII,3,8,0.9997346669848565,48.90968868301716,0.03504025839501992,0.000716427753652558
ForestFiresLocalXAI,SII,1,1,0.8178255104001679,0.00037045839708298444,0.00015016678953543304,0.40535399040177506
ForestFiresLocalXAI,SII,1,2,0.9786299246338721,0.0008591835852712393,0.0001431163982488215,0.16657254712756236
ForestFiresLocalXAI,SII,1,3,0.9985614061171563,0.0024971164180897175,0.00016274998197332024,0.06517516796346372
ForestFiresLocalXAI,SII,1,4,0.9998063760767552,0.0075206752051599325,0.00018028318881988526,0.02397167593359078
ForestFiresLocalXAI,SII,1,5,0.9999675512924662,0.025716808391734958,0.0001942081842571497,0.007551799636208576
ForestFiresLocalXAI,SII,1,6,0.9999906614661496,0.0800755497883074,0.0002443999983370304,0.003052117643689505
ForestFiresLocalXAI,SII,1,7,0.9999990576796767,0.2186669917893596,0.0003421748173423111,0.001564821533155428
ForestFiresLocalXAI,SII,1,8,0.9999998365808909,0.35965676640626043,0.00045000839745625856,0.001251216269202451
ForestFiresLocalXAI,SII,2,2,0.9786299246338721,0.0009302247897721827,0.00018200821941718459,0.19566046983305985
ForestFiresLocalXAI,SII,2,3,0.9985614061171563,0.0028233669931069017,0.0002098832163028419,0.07433791526757254
ForestFiresLocalXAI,SII,2,4,0.9998063760767552,0.00781475001713261,0.0002260750043205917,0.028929268860162873
ForestFiresLocalXAI,SII,2,5,0.9999675512924662,0.027666966791730373,0.0002532754093408585,0.009154433561418169
ForestFiresLocalXAI,SII,2,6,0.9999906614661496,0.08424834159668534,0.0003775163902901113,0.004480994914978413
ForestFiresLocalXAI,SII,2,7,0.9999990576796767,0.22611121661029757,0.0004639836028218269,0.0020520149764241997
ForestFiresLocalXAI,SII,2,8,0.9999998365808909,0.36907284981571137,0.0005466415896080434,0.0014811211116748284
ForestFiresLocalXAI,SII,3,3,0.9985614061171563,0.002822491806000471,0.0002979834098368883,0.10557458810097908
ForestFiresLocalXAI,SII,3,4,0.9998063760767552,0.00842546661151573,0.0003910415922291577,0.04641186183026246
ForestFiresLocalXAI,SII,3,5,0.9999675512924662,0.029260341997724027,0.0004568417905829847,0.015613002425553312
ForestFiresLocalXAI,SII,3,6,0.9999906614661496,0.09001917499117554,0.0005337916081771255,0.005929754502076389
ForestFiresLocalXAI,SII,3,7,0.9999990576796767,0.24162131641060114,0.0009415916167199612,0.0038969724638030687
ForestFiresLocalXAI,SII,3,8,0.9999998365808909,0.3925463749910705,0.0009837829857133329,0.0025061573571675748
ForestFiresLocalXAI,BII,1,1,0.8178255104001679,0.0002592999953776598,0.000135583383962512,0.5228823230985422
ForestFiresLocalXAI,BII,1,2,0.9786299246338721,0.0006248000077903271,0.00015145819634199142,0.24241068254406678
ForestFiresLocalXAI,BII,1,3,0.9985614061171563,0.001571583200711757,0.00016087481053546072,0.10236480668831396
ForestFiresLocalXAI,BII,1,4,0.9998063760767552,0.004469350213184953,0.00015264160465449094,0.03415297467721048
ForestFiresLocalXAI,BII,1,5,0.9999675512924662,0.012965058395639061,0.00023533341009169818,0.018151357511112725
ForestFiresLocalXAI,BII,1,6,0.9999906614661496,0.03582045000512153,0.00035381659399718045,0.009877502765783024
ForestFiresLocalXAI,BII,1,7,0.9999990576796767,0.10275316659826786,0.00053631680784747,0.005219467444193694
ForestFiresLocalXAI,BII,1,8,0.9999998365808909,0.1501200417871587,0.0006320414133369923,0.004210240057307639
ForestFiresLocalXAI,BII,2,2,0.9786299246338721,0.0006056833895854652,0.00018606659723445772,0.3072010896019507
ForestFiresLocalXAI,BII,2,3,0.9985614061171563,0.0016850915970280766,0.00021986678475514055,0.13047764592910566
ForestFiresLocalXAI,BII,2,4,0.9998063760767552,0.004423758364282548,0.00022744160378351808,0.05141365894210745
ForestFiresLocalXAI,BII,2,5,0.9999675512924662,0.012777116789948195,0.00027798319933936,0.02175633234862895
ForestFiresLocalXAI,BII,2,6,0.9999906614661496,0.036111225199420005,0.00039450019830837845,0.010924586361437403
ForestFiresLocalXAI,BII,2,7,0.9999990576796767,0.10255694999359548,0.0005008417996577918,0.004883548113404978
ForestFiresLocalXAI,BII,2,8,0.9999998365808909,0.15503085000673308,0.000656499806791544,0.004234639794357264
ForestFiresLocalXAI,BII,3,3,0.9985614061171563,0.001640141406096518,0.00030407480662688615,0.185395482058205
ForestFiresLocalXAI,BII,3,4,0.9998063760767552,0.0044875168125145136,0.00038740019081160424,0.08632840989726126
ForestFiresLocalXAI,BII,3,5,0.9999675512924662,0.01325402499642223,0.000472491595428437,0.03564891386246673
ForestFiresLocalXAI,BII,3,6,0.9999906614661496,0.03585225839633495,0.0005666416138410569,0.01580490711566953
ForestFiresLocalXAI,BII,3,7,0.9999990576796767,0.1060493997996673,0.0008456666022539139,0.007974270517809823
ForestFiresLocalXAI,BII,3,8,0.9999998365808909,0.15611535839270801,0.0009722668095491826,0.006227874179447781
ForestFiresLocalXAI,FBII,1,1,0.8178255104001679,0.00027294160099700093,0.00013969140127301216,0.5117995965537957
ForestFiresLocalXAI,FBII,1,2,0.9786299246338721,0.0006586082163266838,0.00016094158636406063,0.24436619886355954
ForestFiresLocalXAI,FBII,1,3,0.9985614061171563,0.0017192831845022738,0.00016161658568307756,0.0940023069729871
ForestFiresLocalXAI,FBII,1,4,0.9998063760767552,0.004535633372142911,0.0001708249910734594,0.03766287463238044
ForestFiresLocalXAI,FBII,1,5,0.9999675512924662,0.012975675205234438,0.0002075331751257181,0.01599401740897448
ForestFiresLocalXAI,FBII,1,6,0.9999906614661496,0.03658174138981849,0.0002557416097261012,0.0069909632513360815
ForestFiresLocalXAI,FBII,1,7,0.9999990576796767,0.10325223319232464,0.0003583001904189587,0.003470144706231819
ForestFiresLocalXAI,FBII,1,8,0.9999998365808909,0.1543049998115748,0.0005045499885454774,0.0032698226833971318
ForestFiresLocalXAI,FBII,2,2,0.9786299246338721,0.000665925198700279,0.0001768413931131363,0.2655574431757303
ForestFiresLocalXAI,FBII,2,3,0.9985614061171563,0.0018427751841954888,0.0002144250087440014,0.11635983085891954
ForestFiresLocalXAI,FBII,2,4,0.9998063760767552,0.0045793667784892024,0.00022474159486591817,0.04907700250646086
ForestFiresLocalXAI,FBII,2,5,0.9999675512924662,0.01369076658738777,0.0002443584147840738,0.017848409964799344
