approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,kernelshapiq,1.0254280180984266e-05,,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,dt,leverage,svarmiq,1.4976082270085284e-05,20,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,shapiq,0.00013440983579861342,,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,default,svarmiq,0.00017360941232114554,,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,dt,leverage,,5.8719569462386146e-05,20,
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,kernelshapiq,1.2931991101065552e-05,,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,default,,1.6515538840692525e-05,,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,leverage,shapiq,0.026471852963369732,20,
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,svarmiq,0.025510289612425643,,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,shapiq,13.786062074680755,,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,kernelshapiq,3366.4726614221927,20,
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,,12.239516437987584,,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,kernelshapiq,0.0021949421135839652,,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,dt,leverage,svarmiq,0.002218304984189679,20,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,shapiq,0.011230872109555624,,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,svarmiq,0.011045703300722808,,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,dt,leverage,,0.011934034086908137,20,
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,kernelshapiq,3251.243440152931,,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,default,,9.446009814328159,,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,leverage,shapiq,0.0022457271923262585,20,
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,svarmiq,0.002270350405095862,,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,shapiq,0.0007338675882136514,,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,leverage,kernelshapiq,0.0015160019993412967,20,
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,leverage,,0.0007087456418761494,,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,kernelshapiq,0.05812074693727714,,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,dt,leverage,svarmiq,0.034068247621518104,20,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,shapiq,4.333497017902397e-05,,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,svarmiq,1.714946334669676e-05,,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,leverage,,3.985277800534052e-05,20,
