approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,kernelshapiq,0.00011288998574371197,10,50
TreeRecap,exhaustive,ViT4by4Patches_1,0,xgb,default,,5.23730454352299e-06,10,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,shapiq,0.00032566687187142777,10,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,svarmiq,0.0061303177711367245,10,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,shapiq,6.516649679878511e-06,10,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,kernelshapiq,9.557820455830023e-06,10,200
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,,8.117411015143961e-05,10,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,kernelshapiq,0.025301340173044674,10,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,svarmiq,0.026312197727148847,10,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,shapiq,21.420059500731732,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,svarmiq,9.986259734170982,10,100
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,,11.910476814585742,10,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,kernelshapiq,0.0023452208172702813,10,50
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,,0.0019664124622162994,10,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,shapiq,0.011728481205665097,10,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,svarmiq,0.011017535139999668,10,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,shapiq,8.273270118321454,10,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,kernelshapiq,23718.594160500055,10,200
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,,8.295136951096064,10,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,kernelshapiq,0.0019997733932482966,10,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,svarmiq,0.002326408051218371,10,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,shapiq,0.001977996336967449,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,svarmiq,0.0012370290032821295,10,100
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,,0.0005456776518688108,10,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,kernelshapiq,0.10361919010624089,10,50
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,,0.044366698765119575,10,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,shapiq,2.0813687633263087e-05,10,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,svarmiq,1.1881162969394022e-05,10,50
