approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,9.47553174716467e-05,20,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,svarmiq,1.1914919231000974e-05,20,200
TreeRecap,exhaustive,ViT4by4Patches_1,0,dt,leverage,,1.4976082270085284e-05,,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.0019465446581464342,20,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,,3.810777923307235e-05,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,leverage,shapiq,1.7173497846524066e-05,,
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,6.048617041781048e-05,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.025291281883488198,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,leverage,kernelshapiq,0.026471852963369732,,
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02396911699728556,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,231.53798351491292,20,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,svarmiq,13.394552148230375,,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0023283823490063125,20,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.001995264700602767,20,200
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,dt,leverage,,0.0022238875468889763,,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010915782158874138,20,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.010859927690959387,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,shapiq,11.105195352857292,,
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,14.969453041066592,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.00203140473321116,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,leverage,kernelshapiq,0.002253474113337934,,
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0021167333429001458,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,kernelshapiq,0.001220138628608448,20,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,leverage,svarmiq,0.0015160019993412967,,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.17769924685028052,20,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,svarmiq,0.035663650440309565,20,200
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,dt,leverage,,0.034068247621518104,,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.0002218900550274642,20,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,,1.6967376858295687e-05,20,200
