approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,dt,default,kernelshapiq,5.199286156714754e-05,10,
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,svarmiq,3.786336164014276e-06,20,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,shapiq,0.0003289479241195593,,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,dt,default,svarmiq,0.00014336615551742535,10,
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,,0.000674249014122493,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,kernelshapiq,1.0285797086447919e-05,,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,default,,1.2380553922054945e-05,10,
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,shapiq,0.02486586334118375,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,svarmiq,0.026367253088732556,,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,default,shapiq,17.58724258134669,10,
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,kernelshapiq,7925.5189376789795,20,200
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,,12.261619034021432,,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,dt,default,kernelshapiq,0.002340928595149383,10,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,svarmiq,0.0022940848089021376,20,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,shapiq,0.01180546086433779,,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,dt,default,svarmiq,0.011089912298323732,10,
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,,0.010560549943956466,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,kernelshapiq,11597.964606353002,,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,default,,10.4407107046165,10,
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,shapiq,0.00231177162492662,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,svarmiq,0.0022171282197095015,,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,default,shapiq,0.0015627484384001745,10,
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,kernelshapiq,0.0007378691101952843,20,200
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,,0.0005805202909307408,,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,dt,default,kernelshapiq,0.06992759721752857,10,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,svarmiq,0.01835355606050013,20,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,shapiq,2.421074525804997e-05,,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,default,svarmiq,1.5399229947780817e-05,10,
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,,1.842516810138615e-05,20,200
