approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,4.8818153195386626e-05,20,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,svarmiq,1.1914902622638241e-05,20,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,rf,leverage,,1.414255394272504e-05,20,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.010180495622961402,20,50
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,,3.8108398972874244e-05,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,shapiq,9.969679008753031e-06,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,7.287533554298541e-05,20,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.02529128269281709,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.026059739621658543,20,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02353277952730778,20,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,365.25922562465615,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,14.035358452674615,20,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0024721906870848855,20,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.0019952646687454154,20,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,,0.0021621183634100848,20,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010915782190903637,20,50
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.010859928291317102,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,12.23634233542727,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,18.762147351489617,20,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.002031404701067619,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.0022200020960100354,20,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0018777549303689053,20,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,kernelshapiq,0.0012201381619307854,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,svarmiq,0.0005162297611794043,20,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.20061483058254534,20,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,svarmiq,0.03566343326578089,20,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,,0.025956152856701786,20,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.00020973858295932117,20,50
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,,1.6968235167258196e-05,20,100
