approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,shapiq,1.1991469950227697e-05,20,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,kernelshapiq,8.639506386914212e-06,20,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,default,,6.601128324558732e-06,10,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,kernelshapiq,3.808240906191092e-05,20,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,svarmiq,0.00030952120300653654,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,shapiq,0.00012367094110487937,10,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,svarmiq,6.480693221667474e-06,20,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,,1.2121120747489247e-05,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.025312962020415965,10,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.025278912515472096,20,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,14.482768912504786,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,14.750717362201204,10,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.0019953531247377115,20,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.002195687392133816,20,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.002181921681563668,10,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,kernelshapiq,0.010858837419506143,20,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,svarmiq,0.011688444083555152,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,shapiq,12.744512931972643,10,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,svarmiq,8.522489932112071,20,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,,9.98325147690413,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,kernelshapiq,0.002301740494260252,10,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,default,,0.0020311875256096385,20,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,shapiq,0.0004564389305178567,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,svarmiq,0.0015638543503579615,10,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,shapiq,0.035649500031984485,20,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,kernelshapiq,0.040738750636609686,20,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,,0.029003993983657477,10,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,kernelshapiq,1.685852976876293e-05,20,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,svarmiq,2.210106224660386e-05,20,100
