approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,shapiq,9.518437173887712e-06,,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,kernelshapiq,9.840227429398513e-05,,50
TreeRecap,exhaustive,ViT4by4Patches_1,0,xgb,leverage,,4.447219888844749e-06,,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,default,kernelshapiq,0.00017791308295783998,,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,svarmiq,0.011832377070616056,,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,shapiq,1.2606276022528579e-05,,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,default,svarmiq,1.2936079183406044e-05,,200
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,,5.32662849180044e-05,,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.0254578305727106,,100
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,,0.0253136577728852,,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,21.609366997533172,,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,13.931461267885224,,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,shapiq,0.002224021230201398,,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.002362750054480491,,50
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.0022117298755086464,,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,kernelshapiq,0.010918975485387483,,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,svarmiq,0.011082826299606231,,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,shapiq,12.463036161847526,,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,default,svarmiq,11.533383460539481,,200
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,,8.144967116938886,,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,kernelshapiq,0.002284096639347351,,100
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,rf,default,,0.0021929204257108864,,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,shapiq,0.0013351083347159997,,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,leverage,svarmiq,0.0007118458777192677,,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,shapiq,0.0772502357959193,,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,kernelshapiq,0.05503052109581556,,50
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,,0.025326240720627814,,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,kernelshapiq,0.00011717060160612825,,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,svarmiq,1.6007067720583218e-05,,50
