approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,kernelshapiq,0.00010367284788552125,,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,xgb,default,,4.282901628516642e-06,,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,shapiq,0.00032191795644225896,10,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,svarmiq,0.0010662386944445808,,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,shapiq,7.227481361354298e-06,,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,kernelshapiq,1.0285797086447919e-05,10,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,,5.150669628172288e-05,,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,kernelshapiq,0.02525991312835052,,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,svarmiq,0.026367253088732556,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,shapiq,17.414266264982558,,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,svarmiq,12.997249117512954,,200
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,,11.876460702355434,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,kernelshapiq,0.0023126885076195534,,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,,0.002200538971033107,,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,shapiq,0.01180546086433779,10,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,svarmiq,0.010926944875149865,,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,shapiq,11.007697255732163,,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,kernelshapiq,5365.382647884405,10,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,,9.411957736061959,,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,kernelshapiq,0.0022414120897520356,,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,svarmiq,0.0023275086578294145,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,shapiq,0.0017754103506521617,,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,svarmiq,0.0014262290353759073,,200
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,,0.0005805202909307408,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,kernelshapiq,0.10835864002356778,,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,,0.03423551080477015,,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,shapiq,2.156388648504765e-05,10,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,svarmiq,1.1316937043085015e-05,,100
