approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,shapiq,7.775747320118078e-05,20,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,svarmiq,8.009790637243317e-06,,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,dt,default,shapiq,0.00014336615551742535,10,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,kernelshapiq,0.0005513169477900364,20,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,,0.00039443062422655877,,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,default,kernelshapiq,1.2380553922054945e-05,10,
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,svarmiq,4.8338582143775145e-05,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,shapiq,0.026583970381150283,,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,default,svarmiq,0.02575292728001316,10,
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,,0.024323227972605995,20,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,kernelshapiq,11604.751114581599,,50
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,default,,12.531731636056726,10,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,shapiq,0.002293696804497086,20,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,svarmiq,0.0021914270971769914,,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,dt,default,shapiq,0.011089912298323732,10,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.011080819371057225,20,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,,0.011692142140090744,,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,default,kernelshapiq,53362.81561695099,10,
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,13.235548783863157,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,shapiq,0.0022166024465519866,,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,default,svarmiq,0.0023423098289200705,10,
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.0022452521117330287,20,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,kernelshapiq,0.00038687386126279853,,50
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,default,,0.0015627484384001745,10,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,shapiq,0.1146909475604836,20,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,svarmiq,0.024735274042909247,,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,default,shapiq,2.048549722205082e-05,10,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,kernelshapiq,0.00023974882982013602,20,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,,2.353724847899729e-05,,50
