approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,kernelshapiq,1.6003965274059006e-05,10,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,svarmiq,6.277629057190939e-06,10,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,shapiq,0.009986499657511125,10,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,svarmiq,4.6677226231274545e-05,10,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,,0.000394749101686729,10,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,kernelshapiq,2.1271502706279856e-05,10,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,,6.471779937134513e-06,10,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,shapiq,0.026501861185873367,10,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,svarmiq,0.02487580690003946,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,shapiq,9.973824508200053,10,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,kernelshapiq,24463.123960963294,10,200
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,,9.878280934891244,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,kernelshapiq,0.001967082528914922,10,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,svarmiq,0.0022993827406480962,10,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,shapiq,0.011204424774801333,10,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,svarmiq,0.010862004818057236,10,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,,0.011619011059536739,10,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,kernelshapiq,1987.3001365201496,10,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,,8.284158171312221,10,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,shapiq,0.0024010186345702136,10,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,svarmiq,0.0024531618104283934,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,shapiq,0.0012306510151056946,10,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,kernelshapiq,0.00031099112313423555,10,200
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,,0.002057213648218145,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,kernelshapiq,0.045432100966021155,10,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,svarmiq,0.022656009253962953,10,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,shapiq,1.8905528881209067e-05,10,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,svarmiq,2.6642967815238548e-05,10,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,,1.879379454043517e-05,10,200
