approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,shapiq,7.775747320118078e-05,,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,svarmiq,4.994194673389246e-06,10,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,default,shapiq,0.00017302319666036948,10,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,kernelshapiq,0.0005513169477900364,,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,,7.68998742658862e-05,10,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,default,kernelshapiq,8.73244296900464e-06,10,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,svarmiq,4.8338582143775145e-05,,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,shapiq,0.025493465396763122,10,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,svarmiq,0.02538645670038537,10,100
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,,0.024323227972605995,,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,kernelshapiq,19684.506294364935,10,50
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,,11.146808007603463,10,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,shapiq,0.002293696804497086,,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,svarmiq,0.0020205491238704325,10,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,shapiq,0.011095475657345769,10,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.011080819371057225,,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.011152281608653582,10,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,default,kernelshapiq,9981.122889841441,10,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,13.235548783863157,,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.0020439367123982646,10,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,svarmiq,0.0023134224799291492,10,100
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.0022452521117330287,,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,leverage,kernelshapiq,0.0006418392786636818,10,50
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,,0.000954854087079357,10,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,shapiq,0.1146909475604836,,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,svarmiq,0.027070030044390146,10,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,shapiq,2.004164088862234e-05,10,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,kernelshapiq,0.00023974882982013602,,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,,3.091750236591043e-05,10,50
