approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,9.47553174716467e-05,,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,svarmiq,4.083972191746487e-06,,200
TreeRecap,exhaustive,ViT4by4Patches_1,0,rf,leverage,,2.5019330569057366e-05,10,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.0019465446581464342,,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,,8.408185021428576e-05,,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,shapiq,1.0194866821029361e-05,10,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,6.048617041781048e-05,,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.025241363822100918,,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.026081631216969454,10,50
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02396911699728556,,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,2534.914229569395,,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,17.980194559869396,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0023283823490063125,,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.002209416690104817,,200
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,,0.0022358767684571537,10,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010915782158874138,,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.010864681346789367,,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,18.656591507260487,10,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,14.969453041066592,,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.002227707317618502,,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.0022560256324963513,10,50
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0021167333429001458,,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,kernelshapiq,0.0014933412158901862,,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,svarmiq,0.0005381904134764403,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.17769924685028052,,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,svarmiq,0.03320663017105949,,200
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,,0.02701862808675503,10,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.0002218900550274642,,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,,1.457646674916699e-05,,200
