approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,kernelshapiq,1.0647720534123121e-05,20,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,rf,default,,1.6587877532124303e-05,20,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,shapiq,0.01507654749236052,20,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,svarmiq,7.610213060114658e-05,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,default,shapiq,1.010400104849899e-05,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,kernelshapiq,3.936368819282422e-05,20,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,,1.1898172619898873e-05,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,kernelshapiq,0.025517775497926557,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,svarmiq,0.025509817142130124,20,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,shapiq,11.359221887935599,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,svarmiq,13.796310083428029,20,200
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,,9.86993487724808,20,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,kernelshapiq,0.0020350308305177606,20,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,,0.002157773410943023,20,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,shapiq,0.011508286843248623,20,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,svarmiq,0.011153879245477859,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,default,shapiq,11.76642640316598,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,kernelshapiq,27470.02403628581,20,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,,9.347224051851168,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,kernelshapiq,0.002209882662176636,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,svarmiq,0.0024002954611180433,20,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,leverage,shapiq,0.0006557042083363834,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,svarmiq,0.0008047385214814112,20,200
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,,0.0012693018195496855,20,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,kernelshapiq,0.030062389829821397,20,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,,0.04008662643786439,20,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,shapiq,2.5042226052467667e-05,20,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,svarmiq,2.745560603796845e-05,20,100
