approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,shapiq,3.071476636580966e-05,10,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,kernelshapiq,4.905781888799672e-05,10,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,default,,5.937381193207083e-06,,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,kernelshapiq,4.670915553333045e-05,10,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,svarmiq,0.0003075469808853463,10,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,shapiq,0.00012367094110487937,,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,svarmiq,6.480693221667474e-06,10,50
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,,1.2121120747489247e-05,10,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.025312962020415965,,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.025278912515472096,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,20.742703789130335,10,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,14.766441500425142,,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.001966746662535365,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.0022419785556033454,10,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.002181921681563668,,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,kernelshapiq,0.010858837419506143,10,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,svarmiq,0.011688444083555152,10,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,shapiq,12.757599052842748,,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,svarmiq,8.313430183373747,10,50
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,,9.622343261065765,10,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,kernelshapiq,0.002301740494260252,,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,default,,0.0019988275166125924,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,shapiq,0.0004564389305178567,10,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,svarmiq,0.0015638543503579615,,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,shapiq,0.04481732565009898,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,kernelshapiq,0.0630542882883464,10,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,,0.029003993983657477,,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,kernelshapiq,0.0008627888217452573,10,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,svarmiq,1.877314973610258e-05,10,100
