approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,shapiq,8.336847339218892e-06,10,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,svarmiq,5.165266046625946e-06,,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,shapiq,8.950556805200191e-05,,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,kernelshapiq,0.00032881850489604027,10,50
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,,0.0019649073266483825,,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,kernelshapiq,7.111552870772391e-06,,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,svarmiq,1.0292244126175447e-05,10,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,shapiq,0.025017982416058585,,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,svarmiq,0.025262651531377227,,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,,0.02650204087751394,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,kernelshapiq,2960.9379217117908,,100
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,,12.89308789682992,,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,shapiq,0.002370407639185101,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,svarmiq,0.002319849872676487,,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.010881169787040963,,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.011219407917155921,10,50
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.0104960193087443,,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,2529.185370233203,,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,15.70847367482776,10,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0023479393464470523,,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.0022279776841071085,,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,,0.0022680840364525576,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,kernelshapiq,0.0009048615204194472,,100
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,,0.001438884758419434,,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,shapiq,0.13397490833082076,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,svarmiq,0.030550729884550556,,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,shapiq,4.205280414742933e-05,,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,kernelshapiq,0.00028679507479588754,10,50
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,,1.2050768393794959e-05,,100
