approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,kernelshapiq,0.00010367284788552125,20,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,xgb,default,,1.2015609655165912e-05,20,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,dt,leverage,shapiq,5.8719569462386146e-05,,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,svarmiq,0.0010662386944445808,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,shapiq,6.516639039290516e-06,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,leverage,kernelshapiq,1.7173497846524066e-05,,
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,,5.150669628172288e-05,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,kernelshapiq,0.025301338912476223,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,leverage,svarmiq,0.026471852963369732,,
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,shapiq,17.414266264982558,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,svarmiq,10.273024249705548,20,200
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,,13.394552148230375,,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,kernelshapiq,0.0023126885076195534,20,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,,0.0019951065030527934,20,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,dt,leverage,shapiq,0.011934034086908137,,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,svarmiq,0.010926944875149865,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,shapiq,8.524697484763049,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,kernelshapiq,11.105195352857292,,
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,,9.411957736061959,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,kernelshapiq,0.0020311812976563873,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,leverage,svarmiq,0.002253474113337934,,
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,shapiq,0.0017754103506521617,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,svarmiq,0.0012370288203406028,20,200
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,leverage,,0.0015160019993412967,,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,kernelshapiq,0.10835864002356778,20,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,,0.0356674122993435,20,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,leverage,shapiq,3.985277800534052e-05,,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,svarmiq,1.1316937043085015e-05,20,100
