approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,shapiq,1.083935372752989e-05,20,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,svarmiq,9.575767621158958e-06,20,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,,5.375151820479218e-06,10,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,kernelshapiq,7.61608833621749e-05,20,50
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,default,,0.00023383871098142406,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,shapiq,0.00010955812223771622,10,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,svarmiq,1.1885850190648386e-05,20,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,shapiq,0.02552667683985687,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.0251712869365487,10,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.025469737283734653,20,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,kernelshapiq,517.1690763159203,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,15.487164955036251,10,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.002033618377660308,20,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,svarmiq,0.0022141226115672268,20,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.0022279392971525317,10,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.011087418937603101,20,50
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,,0.011092164035006267,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,13.996441753210213,10,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,9.345141418903408,20,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,shapiq,0.002243580720733355,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.0023316034388269546,10,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.0020604407722773325,20,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,kernelshapiq,0.0005272258281890858,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,svarmiq,0.0006391748532772991,10,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,shapiq,0.03005377683022604,20,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,svarmiq,0.03401694163291868,20,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,,0.017947993066641726,10,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,kernelshapiq,2.7711589459714895e-05,20,50
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,,1.80866866383868e-05,20,100
