approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,dt,default,shapiq,1.7267638762577275e-05,,
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,kernelshapiq,8.018951956361258e-05,20,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,xgb,leverage,,1.0806197880660598e-05,20,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,dt,default,kernelshapiq,0.00014336615551742535,,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,svarmiq,0.0029476567414942743,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,shapiq,1.209141696927194e-05,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,default,svarmiq,1.2380553922054945e-05,,
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,,3.603179890970335e-05,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.025441800909823054,20,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,default,,0.02575292728001316,,
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,18.01122475911405,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,11.34214552103066,20,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,dt,default,shapiq,0.002185075008371949,,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.002339867565087068,20,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.0020336405354127157,20,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,dt,default,kernelshapiq,0.011089912298323732,,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,svarmiq,0.010905741600466708,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,shapiq,9.367999270997567,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,default,svarmiq,10.688719487042963,,
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,,9.730636705453803,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,kernelshapiq,0.002061104818602062,20,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,dt,default,,0.0022096704862869204,,
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,shapiq,0.0009413775392749099,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,leverage,svarmiq,0.0006643988864555849,20,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,dt,default,shapiq,0.04411484122546468,,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,kernelshapiq,0.04991561238507121,20,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,,0.030067718720163013,20,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,default,kernelshapiq,4.236376854161096e-05,,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,svarmiq,1.6657880839834242e-05,20,100
