approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,shapiq,8.336822103464129e-05,20,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,svarmiq,1.0706440083745596e-05,20,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,dt,default,shapiq,0.00014336615551742535,,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,leverage,kernelshapiq,0.002930786169752611,20,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,,7.608325151555987e-05,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,default,kernelshapiq,1.2380553922054945e-05,,
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,svarmiq,4.4602862740481124e-05,20,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,shapiq,0.02549345458762439,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,default,svarmiq,0.02575292728001316,,
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,,0.024113980870105647,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,kernelshapiq,39.662903206435566,20,200
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,default,,12.91127182317321,,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,shapiq,0.0023244620121151793,20,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,svarmiq,0.0020337806425197126,20,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,dt,default,shapiq,0.011089912298323732,,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.011080819348844834,20,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.011152280965123993,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,default,kernelshapiq,10.688719487042963,,
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,14.50821760698119,20,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.002060294012090904,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,default,svarmiq,0.0022096704862869204,,
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.0021217524502689248,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,leverage,kernelshapiq,0.0006418421487850603,20,200
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,default,,0.0015627484384001745,,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,shapiq,0.14364814629553538,20,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,svarmiq,0.030066201655432223,20,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,default,shapiq,4.236376854161096e-05,,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,leverage,kernelshapiq,0.00020652291763458068,20,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,,2.7461799713912557e-05,20,200
