approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,9.23673980234052e-05,20,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,svarmiq,9.582600585020617e-06,,50
TreeRecap,exhaustive,ViT4by4Patches_1,0,dt,leverage,,2.8637447984507157e-05,10,
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.00025843777180133327,20,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,default,,0.0002553285459600949,,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,dt,leverage,shapiq,1.7173497846524066e-05,10,
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,4.933123645837933e-05,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,shapiq,0.025575019455945276,,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,leverage,kernelshapiq,0.026471852963369732,10,
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02431697183587217,20,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,kernelshapiq,632.3904724203882,,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,svarmiq,19.9274383795432,10,
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.002267281799450713,20,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,svarmiq,0.002222055236453195,,50
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,dt,leverage,,0.002312724768378111,10,
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010916328994373989,20,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,,0.011121073042700113,,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,dt,leverage,shapiq,21.28412591956667,10,
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,12.60556069048196,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,shapiq,0.0022500652210356007,,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,leverage,kernelshapiq,0.0024104797703827746,10,
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0022042702412277382,20,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,kernelshapiq,0.0004920846963255558,,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,leverage,svarmiq,0.0015160019993412967,10,
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.14636410139829886,20,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,svarmiq,0.036766302509915395,,50
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,dt,leverage,,0.030364397379626283,10,
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.00026406749631099067,20,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,,1.851290357223949e-05,,50
