approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,shapiq,7.649367924351483e-06,20,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,svarmiq,6.6182838943268125e-06,20,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,shapiq,3.80744469072822e-05,20,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,kernelshapiq,0.00031954732897955816,20,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,,0.03652044115880436,20,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,kernelshapiq,6.128546128837366e-06,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,svarmiq,1.0207414779912415e-05,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,shapiq,0.02513065366612211,20,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,svarmiq,0.02529152532892138,20,100
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,,0.026390377125290257,20,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,kernelshapiq,1989.852437729636,20,50
TreeRecap,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,,10.276574163649094,20,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,shapiq,0.0021988804145308925,20,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,svarmiq,0.0024380507058094874,20,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.010864315948170352,20,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.01119144208982527,20,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.010621795788739577,20,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,364.69620510227907,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,11.744020056505637,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0024876740085554494,20,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.002031320639269784,20,100
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,,0.0021877845536649645,20,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,kernelshapiq,0.0009048014842180235,20,50
TreeRecap,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,,0.0012399863091253278,20,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,shapiq,0.059639862606142645,20,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,svarmiq,0.03790017088267696,20,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,shapiq,1.6953254717927176e-05,20,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,kernelshapiq,0.00011146067835877792,20,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,,2.3769232351938524e-05,20,50
