approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,8.596949002081297e-05,10,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,svarmiq,1.1914879344973257e-05,20,50
TreeRecap,exhaustive,ViT4by4Patches_1,0,rf,leverage,,1.4366028107525402e-05,20,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.00025843777180133327,10,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,,3.8121136008261954e-05,20,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,shapiq,9.354292733158125e-06,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,4.933123645837933e-05,10,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.025291288584129237,20,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.0260986740284662,20,100
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02431697183587217,10,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,1549.2321532485375,20,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,14.006405016249124,20,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.002267281799450713,10,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.001995264591716519,20,50
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,,0.002160499879562308,20,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010916328994373989,10,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.010859929482739,20,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,12.205639181885214,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,12.596236244521437,10,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.002031404632762924,20,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.002219284473140412,20,100
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0022042702412277382,10,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,kernelshapiq,0.0012201370632116538,20,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,svarmiq,0.0005027242847495965,20,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.14636410139829886,10,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,svarmiq,0.03565903534476051,20,50
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,,0.025935822570183956,20,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.00026406749631099067,10,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,,1.6967176420512417e-05,20,50
