approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,4.8818153195386626e-05,,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,svarmiq,4.361189923799767e-06,,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,rf,leverage,,1.414255394272504e-05,,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.010180495622961402,,50
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,,0.00012022867222046297,,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,shapiq,9.969679008753031e-06,,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,7.287533554298541e-05,,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.025241364782722438,,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.026059739621658543,,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02353277952730778,,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,3398.0996259955123,,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,13.88683331819267,,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0024721906870848855,,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.00220954395931658,,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,,0.0021609855963885274,,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010915782190903637,,50
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.010864681902507558,,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,11.768120148220579,,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,18.762147351489617,,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.002229884218069137,,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.0022174110677640434,,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0018777549303689053,,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,kernelshapiq,0.0014933404973993738,,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,svarmiq,0.0005162297611794043,,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.20061483058254534,,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,svarmiq,0.03011619329609875,,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,,0.025956152856701786,,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.00020973858295932117,,50
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,,1.3891328927540563e-05,,100
