approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,lightgbm,default,shapiq,4.609629744037537e-05,10,50
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,svarmiq,5.162611505624137e-06,10,100
TreeRecap,exhaustive,ViT4by4Patches_1,0,rf,leverage,,2.4550385862085438e-05,10,200
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,lightgbm,default,kernelshapiq,0.010180495622961402,10,50
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,,4.6769739776533494e-05,10,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,shapiq,9.969679008753031e-06,10,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,svarmiq,7.287533554298541e-05,10,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,shapiq,0.02529128269281709,10,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,leverage,kernelshapiq,0.026059739621658543,10,200
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,,0.02353277952730778,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,kernelshapiq,1585.2941692061079,10,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,svarmiq,17.824635869386768,10,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,shapiq,0.0024721906870848855,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,svarmiq,0.0019659534737643826,10,100
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,,0.002242201993744574,10,200
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.010915782190903637,10,50
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.010859928291317102,10,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,18.4733529940552,10,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,18.762147351489617,10,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.0019988927772814804,10,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.0022596890695571422,10,200
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.0018777549303689053,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,xgb,default,kernelshapiq,0.0012201381619307854,10,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,svarmiq,0.0005162297611794043,10,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,shapiq,0.20061483058254534,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,svarmiq,0.04435660111973259,10,100
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,,0.025689120417683117,10,200
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,lightgbm,default,kernelshapiq,0.00020973858295932117,10,50
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,,2.672344307980648e-05,10,100
