approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,shapiq,0.00014322635103413108,,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,svarmiq,7.844560788240399e-06,10,50
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,,1.0304135947200263e-05,,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,kernelshapiq,5.258134214505722e-05,,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,default,,0.0002521671560427137,10,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,shapiq,9.134641100218689e-05,,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,svarmiq,1.2175600162108053e-05,,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,shapiq,0.025575019455945276,10,50
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.02517128701604747,,100
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.025504093347862005,,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,kernelshapiq,17330.11253332557,10,50
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,16.776241087848913,,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.002241941696232184,,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,svarmiq,0.0023006362745802817,10,50
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.002099908940122548,,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.011084251663158736,,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,,0.011121073042700113,10,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,15.757365449406125,,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,11.512634178132489,,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,shapiq,0.002335236793976726,10,50
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.002352331365851897,,100
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.002253627584569645,,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,kernelshapiq,0.0004920846963255558,10,50
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,svarmiq,0.0012053346353483535,,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,shapiq,0.09433030204264034,,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,svarmiq,0.03547712006766698,10,50
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,,0.022687364438823472,,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,kernelshapiq,0.00020051303238701254,,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,,1.3454559791698597e-05,10,50
