approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,shapiq,1.0839494976042962e-05,20,200
RegressionMSR,exhaustive,ViT4by4Patches_1,0,dt,default,svarmiq,1.7267638762577275e-05,,
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,,1.0304135947200263e-05,20,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,kernelshapiq,7.616335213875903e-05,20,200
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,dt,default,,0.00014336615551742535,,
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,shapiq,9.134641100218689e-05,20,100
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,svarmiq,1.1885860665116658e-05,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,dt,default,shapiq,0.02575292728001316,,
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.02517128701604747,20,100
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.025469729974453306,20,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,dt,default,kernelshapiq,12.91127182317321,,
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,16.776241087848913,20,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.0020336185846949145,20,200
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,dt,default,svarmiq,0.002185075008371949,,
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.002099908940122548,20,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.011087419139893757,20,200
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,dt,default,,0.011089912298323732,,
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,15.757365449406125,20,100
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,9.344339548552453,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,dt,default,shapiq,0.0022096704862869204,,
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.002352331365851897,20,100
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.0020604408010305593,20,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,dt,default,kernelshapiq,0.0015627484384001745,,
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,svarmiq,0.0012053346353483535,20,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,shapiq,0.030065629668733884,20,200
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,dt,default,svarmiq,0.04411484122546468,,
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,,0.022687364438823472,20,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,kernelshapiq,2.7710823526982506e-05,20,200
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,dt,default,,4.236376854161096e-05,,
