approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,shapiq,1.3908845167387398e-05,10,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,svarmiq,7.689714529253809e-06,10,200
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,,3.8889091225086905e-05,10,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,kernelshapiq,7.70288152117033e-05,10,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,default,,0.0002347403570601564,10,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,shapiq,8.052953481774954e-05,10,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,svarmiq,1.1885857377747838e-05,10,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,shapiq,0.025469825210255807,10,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.02517128683821858,10,50
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.025469731645406585,10,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,kernelshapiq,11427.101006465937,10,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,19.224908189004573,10,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.0020198339039567193,10,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,svarmiq,0.00229005365504058,10,200
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.0018530133721336676,10,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.011087418394856233,10,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,,0.011048572337714072,10,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,19.364455978656874,10,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,9.276206575344103,10,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,shapiq,0.0023300050602230358,10,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.0023723105261866714,10,50
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.0020459541151433103,10,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,kernelshapiq,0.0005412733719696162,10,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,svarmiq,0.001793506203503905,10,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,shapiq,0.028576390326865084,10,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,svarmiq,0.03272102191808989,10,200
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,,0.05619641216089984,10,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,kernelshapiq,0.0006960552112630975,10,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,,1.2741458994188591e-05,10,200
