approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,default,shapiq,1.1991511731014249e-05,20,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,leverage,kernelshapiq,8.590058754614513e-06,20,200
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,default,,3.786633422799874e-05,20,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,default,kernelshapiq,3.8080837171649496e-05,20,100
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,rf,leverage,svarmiq,0.0003250395100440289,20,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,default,shapiq,0.0001337669484905021,20,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,default,svarmiq,6.480689586501422e-06,20,100
TreeRecap,exhaustive,CaliforniaHousingLocalXAI_4,0,rf,leverage,,1.2510973280128943e-05,20,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,default,kernelshapiq,0.025320685757701633,20,50
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,default,,0.02527890814743321,20,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,shapiq,14.52629815805578,20,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,svarmiq,21.020080547907313,20,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,default,shapiq,0.0019953532215234095,20,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,leverage,kernelshapiq,0.0021964565035793703,20,200
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,default,,0.001838283057168876,20,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,default,kernelshapiq,0.010858836033212036,20,100
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,rf,leverage,svarmiq,0.011694770647005144,20,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,default,shapiq,19.164433651173084,20,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,default,svarmiq,8.521002665927924,20,100
TreeRecap,interventional,CommunitiesAndCrimeLocalXAI_2,0,rf,leverage,,10.037212348847993,20,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,default,kernelshapiq,0.002361878273558085,20,50
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,default,,0.002031187523287536,20,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,leverage,shapiq,0.00047233329376519085,20,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,default,svarmiq,0.0026324087974426047,20,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,default,shapiq,0.03566197859262667,20,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,leverage,kernelshapiq,0.03375002789889585,20,200
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,default,,0.06081706325601511,20,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,default,kernelshapiq,1.6849387457999272e-05,20,100
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,leverage,svarmiq,2.1759567587010835e-05,20,200
