approximator,game_type,game_identifier,id_explain,value_model,sampling_weight,residual_approximator,MSE,max_depth,n_estimators
RegressionMSR,exhaustive,ViT4by4Patches_1,0,xgb,leverage,shapiq,0.00016430274400544779,,100
RegressionMSR,exhaustive,ViT4by4Patches_1,0,rf,default,svarmiq,9.53037774870572e-06,,200
TreeRecap,exhaustive,ViT4by4Patches_1,0,lightgbm,leverage,,3.938892376125533e-05,,50
RegressionMSR,exhaustive,BikeSharingLocalXAI_3,0,xgb,leverage,kernelshapiq,7.404089646271063e-05,,100
TreeRecap,exhaustive,BikeSharingLocalXAI_3,0,rf,default,,0.00023549394066449137,,200
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,lightgbm,leverage,shapiq,8.052953481774954e-05,,50
RegressionMSR,exhaustive,CaliforniaHousingLocalXAI_4,0,xgb,leverage,svarmiq,1.2175595975974827e-05,,100
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,rf,default,shapiq,0.025469825210255807,,200
RegressionMSR,pathdependent,CaliforniaHousingLocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.02517128683821858,,50
TreeRecap,pathdependent,CaliforniaHousingLocalXAI_2,0,xgb,leverage,,0.025504093231456117,,100
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,rf,default,kernelshapiq,295.8852240878648,,200
RegressionMSR,pathdependent,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,svarmiq,19.224908189004573,,50
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,xgb,leverage,shapiq,0.002247254146059367,,100
RegressionMSR,pathdependent,Corrgroups60LocalXAI_2,0,rf,default,svarmiq,0.002218013623130853,,200
TreeRecap,pathdependent,Corrgroups60LocalXAI_2,0,lightgbm,leverage,,0.0018530133721336676,,50
RegressionMSR,interventional,CaliforniaHousingLocalXAI_2,0,xgb,leverage,kernelshapiq,0.011084252023117587,,100
TreeRecap,interventional,CaliforniaHousingLocalXAI_2,0,rf,default,,0.011048572337714072,,200
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,lightgbm,leverage,shapiq,19.364455978656874,,50
RegressionMSR,interventional,CommunitiesAndCrimeLocalXAI_2,0,xgb,leverage,svarmiq,11.746473606784361,,100
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,rf,default,shapiq,0.0022493550602292523,,200
RegressionMSR,interventional,Corrgroups60LocalXAI_2,0,lightgbm,leverage,kernelshapiq,0.0023723105261866714,,50
TreeRecap,interventional,Corrgroups60LocalXAI_2,0,xgb,leverage,,0.0022293237557075773,,100
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,rf,default,kernelshapiq,0.0005412733719696162,,200
RegressionMSR,exhaustive_tabpfn,CaliforniaHousingLocalXAI_1,0,lightgbm,leverage,svarmiq,0.001793506203503905,,50
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,xgb,leverage,shapiq,0.11873171604798635,,100
RegressionMSR,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,rf,default,svarmiq,0.03341989390291928,,200
TreeRecap,exhaustive_tabpfn,BikeSharingLocalXAI_1,0,lightgbm,leverage,,0.05619641216089984,,50
RegressionMSR,exhaustive_tabpfn,RealEstateLocalXAI_1,0,xgb,leverage,kernelshapiq,0.00016000761459718677,,100
TreeRecap,exhaustive_tabpfn,RealEstateLocalXAI_1,0,rf,default,,1.8044350083513528e-05,,200
